customer_id,age,gender,location,signup_date,device_type,acquisition_channel
C001558,26,Female,Ahmedabad,2025-07-09,Android,Organic
C001559,31,Female,Surat,2025-02-18,Android,Ads
C001560,29,Male,Thane,2024-11-05,Android,Organic
C001561,21,Male,Vadodara,2025-01-25,iOS,Referral
C001562,39,Other,Ahmedabad,2024-11-23,iOS,Organic
C001563,22,Male,Nagpur,2025-03-03,Web,Ads
C001564,24,Female,Patna,2025-11-21,Android,Organic
C001565,34,Female,Visakhapatnam,2024-07-30,Android,Ads
C001566,35,Male,Kolkata,2025-07-08,Android,Ads
C001567,25,Male,Thane,2025-07-16,Android,Ads
C001568,18,Female,Nagpur,2025-10-25,Android,Partner
C001569,23,Male,Patna,2024-11-13,Web,Referral
C001570,33,Female,Surat,2024-09-30,iOS,Organic
C001571,38,Female,Nagpur,2024-09-09,Android,Ads
C001572,31,Female,Mumbai,2025-05-16,iOS,Ads
C001573,27,Male,Patna,2025-08-15,Android,Referral
C001574,54,Female,Chennai,2025-11-06,iOS,Referral
C001575,28,Female,Kolkata,2025-08-28,iOS,Organic
C001576,38,Female,Mumbai,2025-08-27,Android,Referral
C001577,18,Male,Pune,2024-09-17,iOS,Organic
C001578,21,Female,Hyderabad,2024-11-09,iOS,Referral
C001579,38,Female,Jaipur,2025-05-24,Android,Organic
C001580,42,Male,Thane,2024-09-17,Android,Organic
C001581,28,Other,Kolkata,2025-10-07,Android,Partner
C001582,18,Male,Visakhapatnam,2025-10-24,Android,Ads
C001583,30,Male,Ghaziabad,2025-06-21,Android,Partner
C001584,33,Female,Patna,2024-11-12,iOS,Organic
C001585,32,Male,Hyderabad,2025-01-06,Android,Ads
C001586,26,Female,Jaipur,2024-11-13,iOS,Referral
C001587,30,Female,Indore,2025-09-20,Web,Organic
C001588,24,Male,Bangalore,2025-11-30,iOS,Organic
C001589,20,Male,Mumbai,2024-08-29,iOS,Organic
C001590,39,Female,Surat,2024-11-08,iOS,Partner
C001591,32,Female,Mumbai,2024-12-07,iOS,Referral
C001592,30,Female,Kanpur,2025-05-11,Android,Ads
C001593,26,Female,Jaipur,2024-12-19,Android,Organic
C001594,30,Male,Chennai,2024-12-16,iOS,Organic
C001595,33,Male,Thane,2025-05-30,iOS,Ads
C001596,49,Female,Patna,2025-02-19,Web,Partner
C001597,38,Female,Jaipur,2025-06-23,iOS,Referral
C001598,25,Male,Nagpur,2025-04-20,Web,Ads
C001599,25,Female,Nagpur,2024-09-22,Android,Ads
C001600,23,Female,Nagpur,2025-03-17,iOS,Partner
C001601,29,Female,Lucknow,2025-01-21,Web,Ads
C001602,23,Male,Lucknow,2025-04-11,Android,Partner
C001603,36,Female,Pune,2024-11-09,Android,Organic
C001604,18,Female,Chennai,2025-05-10,Android,Referral
C001605,37,Female,Ghaziabad,2024-10-07,iOS,Ads
C001606,34,Female,Pune,2025-11-30,Android,Referral
C001607,44,Female,Ghaziabad,2024-12-23,iOS,Ads
C001608,40,Female,Lucknow,2024-12-08,Android,Organic
C001609,25,Other,Lucknow,2024-12-26,Android,Organic
C001610,39,Male,Nagpur,2025-06-14,Web,Partner
C001611,30,Male,Thane,2024-08-15,Android,Organic
C001612,18,Female,Kolkata,2024-08-02,Android,Partner
C001613,33,Male,Ghaziabad,2024-09-25,Android,Referral
C001614,25,Male,Kanpur,2024-08-19,iOS,Ads
C001615,32,Male,Vadodara,2025-04-01,Android,Partner
C001616,48,Male,Surat,2025-02-04,Android,Referral
C001617,34,Male,Kolkata,2025-09-03,Web,Ads
C001618,21,Male,Mumbai,2024-08-04,Android,Organic
C001619,41,Other,Delhi,2025-11-25,Android,Partner
C001620,35,Female,Thane,2025-04-26,Android,Referral
C001621,20,Female,Hyderabad,2025-05-09,Android,Referral
C001622,18,Male,Chennai,2025-11-10,Android,Referral
C001623,22,Female,Thane,2025-03-11,iOS,Organic
C001624,40,Female,Surat,2025-08-23,Web,Partner
C001625,28,Female,Lucknow,2025-05-04,Android,Organic
C001626,32,Male,Visakhapatnam,2025-10-11,iOS,Organic
C001627,18,Male,Delhi,2024-09-16,Android,Organic
C001628,40,Female,Ghaziabad,2024-09-03,iOS,Organic
C001629,18,Female,Lucknow,2024-12-12,Android,Ads
C001630,25,Female,Ghaziabad,2025-09-27,Android,Organic
C001631,36,Female,Bangalore,2025-09-02,Android,Organic
C001632,20,Male,Vadodara,2025-11-11,Android,Organic
C001633,38,Female,Chennai,2025-10-22,iOS,Referral
C001634,23,Male,Bangalore,2025-01-28,iOS,Ads
C001635,19,Female,Ahmedabad,2025-06-17,Android,Ads
C001636,44,Other,Chennai,2024-11-28,Web,Referral
C001637,33,Female,Kanpur,2025-05-20,Android,Ads
C001638,37,Male,Indore,2025-05-26,iOS,Organic
C001639,42,Male,Pune,2025-06-22,Android,Partner
C001640,18,Female,Surat,2025-08-16,Android,Organic
C001641,38,Female,Ahmedabad,2024-11-14,Android,Organic
C001642,24,Female,Chennai,2025-07-18,Android,Ads
C001643,25,Female,Ahmedabad,2024-10-20,Android,Referral
C001644,36,Male,Kanpur,2025-05-26,iOS,Referral
C001645,28,Female,Thane,2025-03-08,iOS,Organic
C001646,37,Female,Vadodara,2025-10-24,iOS,Referral
C001647,31,Other,Bhopal,2024-11-06,Web,Referral
C001648,33,Male,Indore,2025-04-03,Web,Organic
C001649,27,Female,Pune,2025-10-07,iOS,Organic
C001650,21,Male,Ahmedabad,2025-03-14,iOS,Referral
C001651,24,Female,Pune,2024-11-25,Android,Organic
C001652,30,Female,Patna,2024-10-11,iOS,Organic
C001653,50,Male,Kolkata,2024-08-24,iOS,Organic
C001654,46,Male,Vadodara,2025-04-27,Android,Organic
C001655,25,Female,Hyderabad,2025-08-01,Android,Organic
C001656,32,Female,Bangalore,2025-09-05,Web,Organic
C001657,29,Male,Visakhapatnam,2025-03-15,Android,Organic
C001658,33,Male,Vadodara,2024-12-14,Android,Partner
C001659,34,Female,Thane,2025-06-04,Android,Organic
C001660,37,Female,Kolkata,2025-05-20,Android,Ads
C001661,18,Male,Kanpur,2025-01-14,Android,Partner
C001662,35,Female,Vadodara,2024-12-14,Android,Partner
C001663,28,Male,Kolkata,2025-11-26,Android,Organic
C001664,24,Male,Surat,2025-10-25,Web,Organic
C001665,39,Male,Ghaziabad,2025-11-26,Android,Ads
C001666,46,Female,Ghaziabad,2025-05-15,Android,Partner
C001667,38,Male,Lucknow,2025-11-25,Android,Organic
C001668,26,Female,Bhopal,2024-07-27,Android,Ads
C001669,21,Male,Patna,2024-10-04,Web,Referral
C001670,18,Other,Indore,2025-08-10,iOS,Ads
C001671,33,Female,Hyderabad,2025-10-15,Android,Referral
C001672,37,Female,Kanpur,2025-03-07,Android,Referral
C001673,30,Female,Ghaziabad,2025-02-09,iOS,Organic
C001674,41,Female,Ahmedabad,2025-06-30,Android,Ads
C001675,18,Female,Pune,2024-08-22,Android,Ads
C001676,30,Male,Jaipur,2024-08-24,Android,Referral
C001677,29,Male,Visakhapatnam,2025-04-18,Web,Referral
C001678,30,Female,Lucknow,2025-11-22,Android,Referral
C001679,43,Male,Bangalore,2025-10-28,Android,Organic
C001680,30,Male,Ahmedabad,2025-04-22,Android,Referral
C001681,29,Female,Indore,2024-07-12,Android,Ads
C001682,22,Male,Pune,2024-10-22,iOS,Ads
C001683,45,Female,Bhopal,2025-09-18,Android,Ads
C001684,18,Male,Patna,2024-11-18,Web,Referral
C001685,26,Other,Surat,2025-03-31,Android,Referral
C001686,48,Female,Kolkata,2025-07-13,Android,Ads
C001687,36,Female,Ghaziabad,2025-08-20,Android,Partner
C001688,31,Male,Indore,2025-07-13,iOS,Organic
C001689,32,Female,Nagpur,2024-08-19,Android,Organic
C001690,22,Female,Hyderabad,2025-08-18,Android,Ads
C001691,31,Female,Ghaziabad,2024-08-25,iOS,Partner
C001692,28,Female,Ghaziabad,2025-01-19,Android,Organic
C001693,33,Male,Surat,2025-07-10,Web,Organic
C001694,18,Female,Patna,2025-04-25,Android,Partner
C001695,35,Female,Mumbai,2024-09-17,Android,Partner
C001696,42,Male,Kanpur,2025-08-03,iOS,Partner
C001697,29,Female,Patna,2025-10-08,Android,Organic
C001698,38,Female,Pune,2025-04-16,iOS,Referral
C001699,35,Female,Kanpur,2024-11-02,Android,Ads
C001700,25,Male,Mumbai,2024-11-12,Android,Ads
C001701,21,Female,Hyderabad,2024-10-11,Web,Organic
C001702,22,Other,Patna,2025-08-11,iOS,Referral
C001703,34,Female,Thane,2025-07-21,Android,Organic
C001704,31,Female,Bangalore,2025-06-16,Android,Organic
C001705,44,Female,Pune,2025-07-13,Android,Ads
C001706,39,Female,Kolkata,2024-11-28,iOS,Organic
C001707,39,Female,Thane,2025-01-23,iOS,Organic
C001708,34,Male,Thane,2025-08-19,Android,Ads
C001709,22,Male,Kolkata,2025-11-28,Android,Referral
C001710,35,Male,Ahmedabad,2024-08-14,Android,Organic
C001711,32,Male,Ahmedabad,2024-08-19,Android,Referral
C001712,20,Male,Mumbai,2024-08-12,iOS,Referral
C001713,44,Male,Nagpur,2024-11-21,Android,Referral
C001714,43,Female,Nagpur,2025-06-10,Android,Ads
C001715,20,Male,Surat,2025-11-01,Android,Referral
C001716,25,Male,Hyderabad,2025-10-14,Android,Organic
C001717,26,Male,Pune,2024-12-03,Android,Organic
C001718,38,Female,Kanpur,2024-11-24,Web,Referral
C001719,36,Male,Nagpur,2025-06-04,iOS,Partner
C001720,32,Male,Kanpur,2025-05-26,Android,Organic
C001721,34,Male,Bhopal,2024-12-17,iOS,Ads
C001722,19,Female,Kolkata,2025-08-10,iOS,Partner
C001723,35,Female,Indore,2025-05-06,Android,Partner
C001724,30,Female,Vadodara,2025-06-13,Android,Organic
C001725,25,Male,Bhopal,2025-11-17,Android,Ads
C001726,18,Female,Hyderabad,2025-05-06,Android,Organic
C001727,32,Female,Chennai,2025-11-02,iOS,Referral
C001728,35,Male,Jaipur,2024-07-21,Android,Organic
C001729,18,Male,Bangalore,2025-07-16,Web,Referral
C001730,32,Male,Lucknow,2025-06-08,iOS,Partner
C001731,33,Female,Visakhapatnam,2024-10-24,Android,Partner
C001732,26,Male,Vadodara,2025-09-03,iOS,Partner
C001733,35,Male,Lucknow,2025-05-15,Android,Organic
C001734,30,Female,Kanpur,2024-07-31,Android,Organic
C001735,34,Female,Pune,2025-11-01,iOS,Ads
C001736,37,Female,Patna,2025-04-01,Android,Ads
C001737,37,Female,Vadodara,2025-02-22,Android,Organic
C001738,42,Female,Thane,2024-08-25,iOS,Ads
C001739,35,Female,Pune,2025-11-07,Web,Partner
C001740,27,Male,Kanpur,2024-12-25,Android,Partner
C001741,25,Male,Pune,2025-07-28,Android,Organic
C001742,21,Female,Lucknow,2024-12-02,Android,Ads
C001743,33,Other,Ghaziabad,2025-03-09,iOS,Ads
C001744,45,Female,Lucknow,2024-08-05,Android,Partner
C001745,28,Male,Chennai,2024-10-24,Web,Ads
C001746,36,Male,Patna,2025-01-15,iOS,Partner
C001747,24,Male,Jaipur,2024-07-23,iOS,Referral
C001748,33,Female,Bhopal,2025-09-28,Web,Partner
C001749,44,Female,Pune,2025-05-21,Web,Referral
C001750,38,Female,Lucknow,2025-09-05,Android,Partner
C001751,18,Female,Chennai,2024-12-06,Android,Referral
C001752,37,Male,Pune,2025-08-30,iOS,Organic
C001753,38,Male,Chennai,2025-01-28,Web,Organic
C001754,33,Male,Thane,2025-08-28,iOS,Partner
C001755,38,Female,Vadodara,2025-11-29,Android,Organic
C001756,23,Male,Lucknow,2025-10-29,iOS,Ads
C001757,32,Female,Ahmedabad,2024-09-05,Android,Referral
C001758,43,Female,Jaipur,2024-11-22,Web,Referral
C001759,42,Male,Surat,2025-02-01,Android,Organic
C001760,37,Male,Delhi,2025-06-01,Web,Ads
C001761,23,Male,Bangalore,2025-11-05,Android,Ads
C001762,21,Female,Nagpur,2025-07-24,Web,Organic
C001763,33,Male,Surat,2025-05-21,Android,Partner
C001764,33,Male,Lucknow,2024-12-28,iOS,Referral
C001765,30,Female,Thane,2025-10-17,Web,Partner
C001766,23,Female,Kolkata,2025-06-19,iOS,Organic
C001767,36,Female,Mumbai,2025-07-01,iOS,Ads
C001768,33,Female,Indore,2025-03-31,Android,Referral
C001769,34,Female,Patna,2025-11-11,Android,Ads
C001770,37,Female,Surat,2025-01-16,Web,Organic
C001771,29,Male,Ahmedabad,2025-03-13,Android,Partner
C001772,27,Male,Bangalore,2025-04-15,iOS,Partner
C001773,43,Female,Indore,2025-05-05,iOS,Ads
C001774,24,Female,Delhi,2025-02-19,Android,Ads
C001775,27,Female,Bhopal,2025-05-04,Android,Organic
C001776,44,Female,Kolkata,2025-04-25,Android,Partner
C001777,26,Female,Mumbai,2025-02-01,Android,Referral
C001778,31,Male,Indore,2025-11-16,Web,Organic
C001779,27,Male,Lucknow,2025-05-24,iOS,Organic
C001780,18,Male,Kolkata,2025-11-07,Android,Referral
C001781,30,Female,Jaipur,2025-06-26,Android,Organic
C001782,21,Male,Pune,2025-04-10,iOS,Partner
C001783,34,Male,Delhi,2025-04-24,Android,Partner
C001784,43,Male,Surat,2024-11-05,Android,Partner
C001785,18,Male,Indore,2025-07-27,Android,Referral
C001786,27,Male,Chennai,2025-08-12,Web,Ads
C001787,36,Male,Jaipur,2025-06-22,Android,Organic
C001788,18,Female,Pune,2024-11-30,Android,Referral
C001789,45,Male,Indore,2025-04-27,Web,Ads
C001790,35,Male,Bhopal,2024-08-16,Android,Ads
C001791,42,Female,Bhopal,2025-04-24,Web,Organic
C001792,26,Female,Pune,2024-09-22,Android,Organic
C001793,27,Male,Lucknow,2025-06-23,Android,Organic
C001794,30,Male,Kolkata,2025-09-29,Android,Referral
C001795,53,Female,Visakhapatnam,2025-03-23,Android,Ads
C001796,45,Male,Mumbai,2025-11-06,Android,Organic
C001797,33,Male,Delhi,2025-02-08,Android,Ads
C001798,34,Male,Indore,2025-01-26,Android,Organic
C001799,38,Male,Hyderabad,2025-04-07,Android,Partner
C001800,55,Female,Jaipur,2025-04-08,iOS,Ads
C001801,35,Female,Kolkata,2024-11-21,iOS,Organic
C001802,32,Female,Visakhapatnam,2024-10-23,Web,Organic
C001803,28,Female,Surat,2025-03-06,Android,Partner
C001804,34,Male,Hyderabad,2025-03-09,Web,Ads
C001805,26,Female,Jaipur,2024-08-24,Android,Organic
C001806,36,Male,Bhopal,2025-02-20,Android,Ads
C001807,18,Male,Bangalore,2025-02-27,Android,Organic
C001808,29,Female,Hyderabad,2024-08-26,iOS,Organic
C001809,39,Female,Bangalore,2024-10-14,Web,Referral
C001810,35,Male,Nagpur,2025-08-31,iOS,Organic
C001811,27,Female,Vadodara,2025-06-07,Android,Referral
C001812,29,Male,Mumbai,2025-10-30,iOS,Ads
C001813,42,Male,Kolkata,2024-10-14,Android,Organic
C001814,19,Male,Bangalore,2024-11-21,Android,Referral
C001815,19,Female,Bangalore,2024-07-09,Android,Ads
C001816,22,Female,Bhopal,2024-12-12,Android,Referral
C001817,31,Female,Lucknow,2025-08-24,Android,Referral
C001818,18,Male,Visakhapatnam,2025-11-03,iOS,Partner
C001819,41,Male,Pune,2025-11-04,Android,Organic
C001820,22,Female,Nagpur,2025-01-24,Android,Organic
C001821,34,Male,Surat,2025-04-24,Android,Ads
C001822,26,Male,Lucknow,2025-05-28,Web,Organic
C001823,31,Other,Pune,2025-04-22,Android,Ads
C001824,18,Female,Kolkata,2024-09-02,Android,Organic
C001825,42,Male,Mumbai,2024-10-03,Android,Ads
C001826,22,Male,Visakhapatnam,2025-02-26,iOS,Organic
C001827,21,Male,Kanpur,2024-08-11,Android,Referral
C001828,55,Female,Hyderabad,2024-12-30,Android,Referral
C001829,37,Female,Bangalore,2025-09-04,Android,Organic
C001830,41,Female,Kolkata,2024-12-31,Android,Referral
C001831,36,Male,Bhopal,2024-08-10,Android,Organic
C001832,27,Male,Nagpur,2025-08-14,iOS,Ads
C001833,18,Other,Jaipur,2025-11-23,Web,Organic
C001834,29,Other,Surat,2025-01-10,Web,Referral
C001835,22,Female,Ghaziabad,2025-04-26,iOS,Ads
C001836,22,Male,Nagpur,2024-08-11,Android,Organic
C001837,18,Female,Vadodara,2024-07-13,iOS,Partner
C001838,33,Female,Bangalore,2025-05-05,iOS,Organic
C001839,47,Female,Kanpur,2024-10-21,iOS,Partner
C001840,37,Female,Vadodara,2025-06-12,Android,Organic
C001841,30,Male,Ahmedabad,2025-04-21,Android,Referral
C001842,31,Male,Indore,2025-10-12,Web,Referral
C001843,18,Male,Jaipur,2025-11-21,Web,Partner
C001844,27,Female,Visakhapatnam,2024-11-18,iOS,Partner
C001845,18,Female,Kolkata,2025-10-26,Web,Partner
C001846,33,Female,Hyderabad,2025-04-09,iOS,Ads
C001847,29,Male,Hyderabad,2025-01-17,Android,Referral
C001848,23,Female,Vadodara,2024-10-27,Android,Referral
C001849,33,Female,Kanpur,2025-06-07,iOS,Organic
C001850,33,Male,Delhi,2024-12-17,Android,Partner
C001851,47,Female,Visakhapatnam,2025-10-16,Web,Ads
C001852,38,Male,Thane,2025-03-24,Android,Organic
C001853,34,Male,Lucknow,2025-01-10,iOS,Ads
C001854,22,Male,Bangalore,2024-07-18,iOS,Ads
C001855,21,Female,Ghaziabad,2025-06-14,Android,Ads
C001856,37,Female,Hyderabad,2025-05-02,Android,Ads
C001857,29,Male,Mumbai,2025-01-17,iOS,Organic
C001858,34,Female,Mumbai,2024-12-30,Android,Ads
C001859,41,Female,Patna,2025-08-23,iOS,Partner
C001860,18,Female,Hyderabad,2025-09-14,Android,Ads
C001861,45,Male,Thane,2025-06-04,Android,Ads
C001862,41,Female,Lucknow,2024-09-30,Android,Organic
C001863,18,Female,Visakhapatnam,2025-08-18,Android,Organic
C001864,55,Male,Kanpur,2024-10-09,Android,Ads
C001865,35,Male,Ghaziabad,2025-01-09,Web,Organic
C001866,27,Female,Kanpur,2024-11-24,Android,Referral
C001867,37,Male,Bhopal,2025-11-04,Web,Referral
C001868,22,Female,Chennai,2025-05-31,Web,Ads
C001869,37,Male,Bhopal,2025-03-15,Web,Ads
C001870,24,Female,Visakhapatnam,2024-07-10,Android,Partner
C001871,52,Male,Thane,2025-03-28,iOS,Organic
C001872,32,Male,Nagpur,2025-07-31,Android,Ads
C001873,38,Male,Ahmedabad,2025-03-02,Android,Partner
C001874,24,Female,Delhi,2025-10-04,Web,Partner
C001875,40,Female,Ahmedabad,2025-04-03,Android,Ads
C001876,31,Male,Lucknow,2025-06-06,Web,Ads
C001877,18,Male,Pune,2025-05-09,iOS,Organic
C001878,29,Female,Lucknow,2024-07-15,Android,Organic
C001879,51,Male,Hyderabad,2025-03-28,Android,Referral
C001880,40,Female,Surat,2025-07-07,iOS,Organic
C001881,28,Male,Jaipur,2025-03-02,iOS,Partner
C001882,18,Female,Hyderabad,2024-09-05,iOS,Ads
C001883,23,Female,Bangalore,2024-11-02,Android,Organic
C001884,18,Other,Surat,2025-10-23,Android,Organic
C001885,18,Female,Bangalore,2025-05-14,Android,Ads
C001886,39,Male,Patna,2024-12-14,Android,Organic
C001887,32,Male,Vadodara,2025-08-23,Android,Referral
C001888,49,Female,Indore,2025-11-30,Android,Partner
C001889,22,Female,Surat,2025-05-18,Android,Partner
C001890,31,Female,Delhi,2024-11-01,iOS,Referral
C001891,18,Female,Delhi,2025-05-02,iOS,Partner
C001892,26,Female,Delhi,2025-07-15,Android,Ads
C001893,29,Male,Lucknow,2025-02-15,iOS,Ads
C001894,28,Male,Thane,2025-02-13,iOS,Referral
C001895,32,Male,Kanpur,2024-11-17,Android,Organic
C001896,41,Male,Surat,2025-11-05,Android,Organic
C001897,40,Female,Visakhapatnam,2024-12-07,Android,Referral
C001898,24,Male,Patna,2025-10-12,Android,Partner
C001899,31,Male,Indore,2025-07-21,Android,Ads
C001900,39,Male,Visakhapatnam,2025-09-02,Android,Ads
C001901,42,Male,Thane,2025-10-29,iOS,Ads
C001902,25,Male,Kanpur,2025-02-12,Web,Ads
C001903,39,Female,Bhopal,2025-03-14,Android,Ads
C001904,35,Male,Kolkata,2024-09-25,iOS,Partner
C001905,21,Female,Delhi,2025-10-04,iOS,Ads
C001906,40,Female,Delhi,2025-07-09,Android,Organic
C001907,33,Other,Bhopal,2024-09-21,Web,Referral
C001908,18,Male,Delhi,2024-10-26,Android,Ads
C001909,29,Male,Ahmedabad,2024-09-05,Web,Referral
C001910,32,Male,Pune,2025-01-27,Android,Ads
C001911,25,Male,Mumbai,2024-12-04,Android,Referral
C001912,44,Female,Hyderabad,2024-12-19,iOS,Organic
C001913,44,Female,Surat,2025-06-04,Web,Organic
C001914,28,Female,Ghaziabad,2025-09-29,Android,Ads
C001915,27,Male,Pune,2024-10-31,iOS,Referral
C001916,30,Female,Patna,2025-01-30,iOS,Organic
C001917,29,Male,Hyderabad,2025-11-16,Android,Ads
C001918,26,Female,Visakhapatnam,2024-10-05,Android,Partner
C001919,18,Female,Surat,2025-10-03,Android,Organic
C001920,49,Male,Surat,2024-08-29,Android,Referral
C001921,32,Male,Ghaziabad,2025-10-11,iOS,Referral
C001922,30,Female,Surat,2024-11-16,Web,Partner
C001923,35,Male,Thane,2025-09-02,iOS,Partner
C001924,31,Male,Indore,2025-10-14,Web,Ads
C001925,27,Male,Visakhapatnam,2024-09-01,Android,Referral
C001926,21,Male,Delhi,2025-10-20,Android,Ads
C001927,18,Female,Patna,2025-05-15,Web,Organic
C001928,18,Female,Bhopal,2024-07-26,Web,Organic
C001929,20,Female,Kanpur,2025-08-13,Android,Organic
C001930,38,Male,Lucknow,2025-03-21,Android,Organic
C001931,39,Female,Bhopal,2024-07-07,iOS,Referral
C001932,23,Female,Bangalore,2025-02-12,Android,Partner
C001933,18,Male,Ahmedabad,2024-09-16,Android,Partner
C001934,32,Male,Delhi,2024-08-19,iOS,Organic
C001935,27,Female,Mumbai,2025-09-10,Web,Organic
C001936,27,Male,Indore,2025-06-21,iOS,Referral
C001937,41,Male,Hyderabad,2024-09-07,iOS,Ads
C001938,33,Male,Hyderabad,2024-09-03,Android,Referral
C001939,22,Male,Jaipur,2024-09-12,iOS,Referral
C001940,19,Male,Bangalore,2025-10-30,Android,Ads
C001941,29,Male,Chennai,2024-08-05,Web,Organic
C001942,22,Female,Mumbai,2025-04-23,Android,Organic
C001943,31,Male,Vadodara,2025-08-26,iOS,Organic
C001944,42,Female,Mumbai,2025-01-04,Web,Ads
C001945,18,Male,Lucknow,2024-11-19,Android,Partner
C001946,32,Other,Kanpur,2025-09-07,Web,Organic
C001947,41,Female,Lucknow,2025-07-22,Android,Organic
C001948,31,Female,Delhi,2025-07-30,Android,Ads
C001949,39,Female,Bhopal,2025-10-06,Android,Organic
C001950,29,Female,Ahmedabad,2025-07-25,Web,Partner
C001951,33,Female,Indore,2025-07-23,Web,Organic
C001952,36,Male,Thane,2024-09-24,Android,Partner
C001953,26,Male,Bhopal,2024-11-17,Android,Partner
C001954,51,Female,Surat,2025-06-25,Web,Partner
C001955,37,Male,Kanpur,2024-11-02,Android,Organic
C001956,45,Female,Delhi,2025-01-02,iOS,Organic
C001957,42,Female,Hyderabad,2025-08-10,iOS,Referral
C001958,35,Male,Bangalore,2024-11-11,Web,Referral
C001959,45,Female,Jaipur,2025-02-17,iOS,Referral
C001960,33,Male,Patna,2024-07-07,Android,Ads
C001961,24,Male,Vadodara,2024-07-27,Web,Organic
C001962,32,Female,Pune,2025-05-05,Android,Partner
C001963,21,Male,Hyderabad,2025-10-21,Android,Organic
C001964,18,Female,Kolkata,2025-09-11,Android,Organic
C001965,23,Female,Vadodara,2025-07-27,Web,Organic
C001966,32,Male,Mumbai,2025-02-24,iOS,Referral
C001967,42,Female,Bhopal,2025-03-14,Android,Organic
C001968,23,Female,Surat,2025-10-18,iOS,Ads
C001969,42,Male,Hyderabad,2025-06-23,Android,Ads
C001970,19,Male,Patna,2024-12-09,Web,Organic
C001971,22,Female,Chennai,2025-04-12,Android,Referral
C001972,46,Female,Kolkata,2025-01-13,iOS,Organic
C001973,32,Male,Delhi,2024-10-27,iOS,Organic
C001974,30,Male,Kanpur,2024-08-05,Android,Ads
C001975,34,Female,Jaipur,2025-09-06,Web,Ads
C001976,19,Female,Ghaziabad,2024-07-20,Android,Organic
C001977,28,Male,Kanpur,2025-03-07,iOS,Partner
C001978,32,Female,Nagpur,2025-01-31,iOS,Partner
C001979,44,Male,Visakhapatnam,2024-09-10,iOS,Ads
C001980,18,Female,Chennai,2024-10-15,Android,Ads
C001981,49,Male,Ghaziabad,2024-08-07,Web,Organic
C001982,30,Male,Nagpur,2025-10-04,Android,Partner
C001983,20,Male,Nagpur,2024-08-22,iOS,Ads
C001984,19,Female,Lucknow,2025-03-11,iOS,Organic
C001985,34,Female,Thane,2024-08-18,Web,Partner
C001986,18,Female,Thane,2025-08-19,iOS,Ads
C001987,26,Female,Patna,2025-09-26,Android,Ads
C001988,29,Male,Patna,2025-02-28,iOS,Organic
C001989,43,Female,Delhi,2025-02-11,Android,Organic
C001990,42,Male,Surat,2024-08-30,Android,Partner
C001991,25,Female,Nagpur,2024-11-24,Web,Referral
C001992,29,Male,Surat,2025-12-01,iOS,Organic
C001993,18,Male,Hyderabad,2025-04-26,Android,Ads
