txn_id,customer_id,txn_date,amount,payment_status,payment_method
TXN00005517,C000614,2025-07-29,190.23,success,UPI
TXN00005518,C000614,2025-08-28,193.31,success,NetBanking
TXN00005519,C000614,2025-09-27,193.88,success,Card
TXN00005520,C000614,2025-10-27,207.81,success,UPI
TXN00005521,C000614,2025-11-26,208.11,success,Card
TXN00005522,C000615,2025-10-11,982.4,success,Wallet
TXN00005523,C000615,2025-11-10,997.76,success,UPI
TXN00005524,C000615,2025-12-10,1008.03,success,Wallet
TXN00005525,C000616,2025-04-07,498.45,success,Wallet
TXN00005526,C000616,2025-05-07,483.64,failed,NetBanking
TXN00005527,C000616,2025-06-06,523.5,success,NetBanking
TXN00005528,C000616,2025-07-06,519.57,success,UPI
TXN00005529,C000616,2025-08-05,501.35,success,UPI
TXN00005530,C000616,2025-09-04,489.33,success,Card
TXN00005531,C000616,2025-10-04,516.46,failed,Card
TXN00005532,C000616,2025-11-03,479.69,success,NetBanking
TXN00005533,C000616,2025-12-03,495.77,success,Card
TXN00005534,C000617,2025-05-13,199.26,success,Card
TXN00005535,C000617,2025-06-12,208.41,success,UPI
TXN00005536,C000617,2025-07-12,208.55,success,UPI
TXN00005537,C000617,2025-08-11,205.54,success,UPI
TXN00005538,C000617,2025-09-10,199.63,success,Card
TXN00005539,C000617,2025-10-10,197.95,success,UPI
TXN00005540,C000617,2025-11-09,203.95,success,UPI
TXN00005541,C000617,2025-12-09,208.41,success,UPI
TXN00005542,C000618,2025-03-18,208.02,success,Card
TXN00005543,C000618,2025-04-17,204.8,success,NetBanking
TXN00005544,C000618,2025-05-17,194.52,success,Card
TXN00005545,C000618,2025-06-16,203.12,success,UPI
TXN00005546,C000618,2025-07-16,205.26,success,UPI
TXN00005547,C000618,2025-08-15,194.91,success,UPI
TXN00005548,C000618,2025-09-14,199.79,success,Card
TXN00005549,C000619,2025-02-25,505.79,success,UPI
TXN00005550,C000619,2025-03-27,497.52,success,NetBanking
TXN00005551,C000619,2025-04-26,505.43,success,Wallet
TXN00005552,C000619,2025-05-26,520.95,success,UPI
TXN00005553,C000619,2025-06-25,491.74,success,NetBanking
TXN00005554,C000619,2025-07-25,476.06,success,UPI
TXN00005555,C000619,2025-08-24,491.32,success,UPI
TXN00005556,C000619,2025-09-23,474.75,success,UPI
TXN00005557,C000619,2025-10-23,513.11,success,Card
TXN00005558,C000619,2025-11-22,482.52,success,UPI
TXN00005559,C000619,2025-12-22,515.81,success,UPI
TXN00005560,C000620,2024-11-04,962.95,success,Wallet
TXN00005561,C000620,2024-12-04,984.22,success,UPI
TXN00005562,C000620,2025-01-03,970.16,success,Wallet
TXN00005563,C000620,2025-02-02,966.63,success,UPI
TXN00005564,C000620,2025-03-04,995.5,success,UPI
TXN00005565,C000620,2025-04-03,1022.98,success,Wallet
TXN00005566,C000620,2025-05-03,1024.39,success,NetBanking
TXN00005567,C000620,2025-06-02,991.4,success,UPI
TXN00005568,C000620,2025-07-02,968.24,success,Card
TXN00005569,C000620,2025-08-01,1014.22,success,Card
TXN00005570,C000620,2025-08-31,949.31,success,UPI
TXN00005571,C000620,2025-09-30,1045.55,success,UPI
TXN00005572,C000620,2025-10-30,992.33,success,UPI
TXN00005573,C000620,2025-11-29,1020.32,success,UPI
TXN00005574,C000620,2025-12-29,989.15,success,NetBanking
TXN00005575,C000621,2025-01-17,987.64,success,NetBanking
TXN00005576,C000621,2025-02-16,1024.36,failed,Card
TXN00005577,C000621,2025-03-18,983.57,success,UPI
TXN00005578,C000621,2025-04-17,983.1,success,NetBanking
TXN00005579,C000621,2025-05-17,1030.19,success,NetBanking
TXN00005580,C000621,2025-06-16,968.19,failed,Wallet
TXN00005581,C000621,2025-07-16,961.71,success,Card
TXN00005582,C000621,2025-08-15,949.82,success,NetBanking
TXN00005583,C000621,2025-09-14,1041.04,success,UPI
TXN00005584,C000621,2025-10-14,998.8,success,Wallet
TXN00005585,C000621,2025-11-13,1026.31,success,Card
TXN00005586,C000621,2025-12-13,971.42,success,UPI
TXN00005587,C000622,2025-05-23,205.35,success,UPI
TXN00005588,C000622,2025-06-22,207.94,success,Card
TXN00005589,C000622,2025-07-22,201.62,success,UPI
TXN00005590,C000622,2025-08-21,202.97,success,UPI
TXN00005591,C000622,2025-09-20,199.9,success,UPI
TXN00005592,C000622,2025-10-20,199.22,success,Card
TXN00005593,C000622,2025-11-19,192.72,success,UPI
TXN00005594,C000622,2025-12-19,199.64,success,Wallet
TXN00005595,C000623,2024-11-03,200.59,success,Card
TXN00005596,C000623,2024-12-03,196.6,success,NetBanking
TXN00005597,C000623,2025-01-02,200.99,success,Card
TXN00005598,C000623,2025-02-01,191.58,success,Card
TXN00005599,C000623,2025-03-03,193.13,success,NetBanking
TXN00005600,C000623,2025-04-02,190.31,success,Card
TXN00005601,C000623,2025-05-02,197.73,success,UPI
TXN00005602,C000623,2025-06-01,197.8,success,Wallet
TXN00005603,C000623,2025-07-01,207.37,success,NetBanking
TXN00005604,C000623,2025-07-31,206.28,success,UPI
TXN00005605,C000623,2025-08-30,206.47,success,UPI
TXN00005606,C000623,2025-09-29,201.94,success,Wallet
TXN00005607,C000623,2025-10-29,204.95,success,UPI
TXN00005608,C000623,2025-11-28,204.4,success,NetBanking
TXN00005609,C000623,2025-12-28,204.98,success,UPI
TXN00005610,C000624,2025-01-09,1036.02,success,UPI
TXN00005611,C000624,2025-02-08,1040.91,success,Card
TXN00005612,C000624,2025-03-10,1045.61,success,UPI
TXN00005613,C000624,2025-04-09,1012.18,success,NetBanking
TXN00005614,C000624,2025-05-09,1014.29,success,Wallet
TXN00005615,C000624,2025-06-08,1039.44,success,UPI
TXN00005616,C000624,2025-07-08,970.62,success,NetBanking
TXN00005617,C000624,2025-08-07,988.06,success,UPI
TXN00005618,C000624,2025-09-06,955.21,success,Card
TXN00005619,C000624,2025-10-06,975.86,success,Card
TXN00005620,C000624,2025-11-05,952.2,success,Card
TXN00005621,C000624,2025-12-05,950.91,success,Card
TXN00005622,C000625,2025-01-16,494.53,success,NetBanking
TXN00005623,C000625,2025-02-15,500.48,success,NetBanking
TXN00005624,C000625,2025-03-17,512.95,success,NetBanking
TXN00005625,C000625,2025-04-16,479.17,success,Wallet
TXN00005626,C000625,2025-05-16,510.6,success,Card
TXN00005627,C000625,2025-06-15,498.83,success,Card
TXN00005628,C000625,2025-07-15,522.06,success,UPI
TXN00005629,C000625,2025-08-14,497.77,success,UPI
TXN00005630,C000625,2025-09-13,487.69,success,UPI
TXN00005631,C000625,2025-10-13,486.56,failed,UPI
TXN00005632,C000625,2025-11-12,478.45,success,NetBanking
TXN00005633,C000625,2025-12-12,490.33,success,Wallet
TXN00005634,C000626,2025-02-10,190.98,success,UPI
TXN00005635,C000626,2025-03-12,208.3,success,UPI
TXN00005636,C000626,2025-04-11,200.21,success,UPI
TXN00005637,C000626,2025-05-11,202.2,success,UPI
TXN00005638,C000626,2025-06-10,204.59,success,Card
TXN00005639,C000626,2025-07-10,203.57,success,Card
TXN00005640,C000626,2025-08-09,190.06,success,Card
TXN00005641,C000626,2025-09-08,202.49,success,Wallet
TXN00005642,C000626,2025-10-08,204.87,success,NetBanking
TXN00005643,C000626,2025-11-07,194.39,success,Wallet
TXN00005644,C000626,2025-12-07,197.3,success,Card
TXN00005645,C000627,2025-11-11,202.22,success,UPI
TXN00005646,C000627,2025-12-11,200.19,success,NetBanking
TXN00005647,C000628,2025-04-13,1017.14,success,UPI
TXN00005648,C000628,2025-05-13,1005.28,success,UPI
TXN00005649,C000628,2025-06-12,959.9,success,NetBanking
TXN00005650,C000628,2025-07-12,1043.51,success,Card
TXN00005651,C000628,2025-08-11,1022.42,success,Card
TXN00005652,C000628,2025-09-10,1011.21,success,NetBanking
TXN00005653,C000628,2025-10-10,1040.45,success,Card
TXN00005654,C000628,2025-11-09,1029.79,success,UPI
TXN00005655,C000628,2025-12-09,999.44,success,UPI
TXN00005656,C000629,2025-04-19,194.94,success,Card
TXN00005657,C000629,2025-05-19,203.42,success,Card
TXN00005658,C000629,2025-06-18,208.87,success,Card
TXN00005659,C000629,2025-07-18,191.08,success,Wallet
TXN00005660,C000629,2025-08-17,191.1,success,Card
TXN00005661,C000629,2025-09-16,198.94,success,UPI
TXN00005662,C000629,2025-10-16,190.42,success,NetBanking
TXN00005663,C000629,2025-11-15,191.84,success,NetBanking
TXN00005664,C000629,2025-12-15,190.75,success,UPI
TXN00005665,C000630,2024-10-14,492.82,success,Wallet
TXN00005666,C000630,2024-11-13,490.61,success,NetBanking
TXN00005667,C000630,2024-12-13,481.64,success,UPI
TXN00005668,C000630,2025-01-12,487.23,success,Wallet
TXN00005669,C000630,2025-02-11,513.93,success,NetBanking
TXN00005670,C000630,2025-03-13,487.19,success,UPI
TXN00005671,C000630,2025-04-12,492.9,success,UPI
TXN00005672,C000630,2025-05-12,481.6,success,UPI
TXN00005673,C000630,2025-06-11,484.4,success,UPI
TXN00005674,C000630,2025-07-11,488.19,success,Card
TXN00005675,C000630,2025-08-10,477.74,success,Card
TXN00005676,C000630,2025-09-09,517.38,success,NetBanking
TXN00005677,C000630,2025-10-09,494.66,success,Card
TXN00005678,C000630,2025-11-08,486.59,success,Card
TXN00005679,C000630,2025-12-08,512.4,success,UPI
TXN00005680,C000631,2025-01-18,480.53,success,UPI
TXN00005681,C000631,2025-02-17,498.64,failed,NetBanking
TXN00005682,C000631,2025-03-19,475.86,success,Card
TXN00005683,C000631,2025-04-18,522.22,success,UPI
TXN00005684,C000631,2025-05-18,490.95,success,Card
TXN00005685,C000631,2025-06-17,487.05,success,NetBanking
TXN00005686,C000631,2025-07-17,483.56,success,NetBanking
TXN00005687,C000631,2025-08-16,488.57,success,Card
TXN00005688,C000631,2025-09-15,515.79,success,UPI
TXN00005689,C000631,2025-10-15,512.43,success,Card
TXN00005690,C000631,2025-11-14,510.63,success,Card
TXN00005691,C000631,2025-12-14,523.38,success,NetBanking
TXN00005692,C000632,2025-05-03,190.01,success,NetBanking
TXN00005693,C000632,2025-06-02,198.54,success,NetBanking
TXN00005694,C000632,2025-07-02,190.25,failed,UPI
TXN00005695,C000632,2025-08-01,202.66,failed,Wallet
TXN00005696,C000632,2025-08-31,202.18,success,Card
TXN00005697,C000633,2025-02-21,1040.81,success,Wallet
TXN00005698,C000633,2025-03-23,1025.67,failed,UPI
TXN00005699,C000633,2025-04-22,985.11,success,UPI
TXN00005700,C000634,2025-07-08,206.07,success,NetBanking
TXN00005701,C000634,2025-08-07,190.37,success,UPI
TXN00005702,C000634,2025-09-06,200.11,success,NetBanking
TXN00005703,C000634,2025-10-06,189.51,success,UPI
TXN00005704,C000634,2025-11-05,191.61,success,Wallet
TXN00005705,C000634,2025-12-05,200.66,success,UPI
TXN00005706,C000635,2025-01-03,206.48,success,Wallet
TXN00005707,C000635,2025-02-02,204.27,success,NetBanking
TXN00005708,C000635,2025-03-04,203.7,success,Card
TXN00005709,C000635,2025-04-03,190.15,success,UPI
TXN00005710,C000635,2025-05-03,200.39,success,UPI
TXN00005711,C000635,2025-06-02,196.82,success,UPI
TXN00005712,C000635,2025-07-02,194.19,success,Card
TXN00005713,C000635,2025-08-01,198.98,success,UPI
TXN00005714,C000635,2025-08-31,194.83,success,Card
TXN00005715,C000635,2025-09-30,192.35,success,UPI
TXN00005716,C000635,2025-10-30,202.1,success,Wallet
TXN00005717,C000635,2025-11-29,196.88,success,Card
TXN00005718,C000635,2025-12-29,196.84,success,UPI
TXN00005719,C000636,2025-05-09,979.95,success,UPI
TXN00005720,C000636,2025-06-08,1007.52,success,UPI
TXN00005721,C000636,2025-07-08,1022.51,success,Card
TXN00005722,C000636,2025-08-07,980.68,success,UPI
TXN00005723,C000636,2025-09-06,1030.85,success,NetBanking
TXN00005724,C000636,2025-10-06,983.38,success,UPI
TXN00005725,C000636,2025-11-05,1024.98,success,UPI
TXN00005726,C000636,2025-12-05,953.86,success,Card
TXN00005727,C000637,2024-07-18,498.19,success,NetBanking
TXN00005728,C000637,2024-08-17,513.71,success,UPI
TXN00005729,C000637,2024-09-16,507.18,success,UPI
TXN00005730,C000637,2024-10-16,488.39,success,UPI
TXN00005731,C000637,2024-11-15,479.93,success,NetBanking
TXN00005732,C000637,2024-12-15,496.49,success,Card
TXN00005733,C000637,2025-01-14,509.79,success,Card
TXN00005734,C000637,2025-02-13,490.6,success,UPI
TXN00005735,C000637,2025-03-15,500.01,success,Wallet
TXN00005736,C000637,2025-04-14,496.77,success,UPI
TXN00005737,C000637,2025-05-14,520.09,success,UPI
TXN00005738,C000637,2025-06-13,496.32,success,UPI
TXN00005739,C000637,2025-07-13,476.19,success,UPI
TXN00005740,C000637,2025-08-12,484.76,success,Card
TXN00005741,C000637,2025-09-11,520.96,success,UPI
TXN00005742,C000637,2025-10-11,474.4,success,UPI
TXN00005743,C000637,2025-11-10,494.77,success,UPI
TXN00005744,C000637,2025-12-10,482.7,success,Wallet
TXN00005745,C000638,2024-11-10,492.45,success,UPI
TXN00005746,C000638,2024-12-10,518.71,success,Wallet
TXN00005747,C000638,2025-01-09,516.5,success,Card
TXN00005748,C000638,2025-02-08,499.37,success,Card
TXN00005749,C000638,2025-03-10,481.78,success,UPI
TXN00005750,C000638,2025-04-09,499.49,success,Wallet
TXN00005751,C000638,2025-05-09,478.49,success,UPI
TXN00005752,C000638,2025-06-08,482.92,success,UPI
TXN00005753,C000638,2025-07-08,497.84,success,UPI
TXN00005754,C000638,2025-08-07,511.16,success,Wallet
TXN00005755,C000638,2025-09-06,518.96,success,UPI
TXN00005756,C000638,2025-10-06,480.92,success,Card
TXN00005757,C000638,2025-11-05,502.59,success,UPI
TXN00005758,C000638,2025-12-05,499.26,success,UPI
TXN00005759,C000639,2025-04-10,474.95,success,UPI
TXN00005760,C000639,2025-05-10,510.14,success,UPI
TXN00005761,C000639,2025-06-09,512.6,success,NetBanking
TXN00005762,C000639,2025-07-09,480.15,success,UPI
TXN00005763,C000639,2025-08-08,477.92,success,NetBanking
TXN00005764,C000639,2025-09-07,495.83,success,Card
TXN00005765,C000639,2025-10-07,511.1,success,UPI
TXN00005766,C000639,2025-11-06,474.32,success,UPI
TXN00005767,C000639,2025-12-06,489.7,success,UPI
TXN00005768,C000640,2024-08-19,205.92,success,UPI
TXN00005769,C000640,2024-09-18,206.81,success,Card
TXN00005770,C000640,2024-10-18,201.92,success,Card
TXN00005771,C000640,2024-11-17,200.88,success,Card
TXN00005772,C000640,2024-12-17,203.4,success,UPI
TXN00005773,C000640,2025-01-16,198.11,success,UPI
TXN00005774,C000640,2025-02-15,198.36,success,NetBanking
TXN00005775,C000640,2025-03-17,201.17,success,UPI
TXN00005776,C000640,2025-04-16,207.61,success,Card
TXN00005777,C000640,2025-05-16,198.34,success,UPI
TXN00005778,C000640,2025-06-15,199.03,success,Card
TXN00005779,C000640,2025-07-15,200.57,success,UPI
TXN00005780,C000640,2025-08-14,204.71,failed,NetBanking
TXN00005781,C000640,2025-09-13,205.57,success,Card
TXN00005782,C000640,2025-10-13,192.0,failed,Card
TXN00005783,C000640,2025-11-12,193.54,success,UPI
TXN00005784,C000640,2025-12-12,190.38,success,Card
TXN00005785,C000641,2024-08-28,189.38,success,Wallet
TXN00005786,C000641,2024-09-27,191.43,success,Card
TXN00005787,C000641,2024-10-27,204.2,success,NetBanking
TXN00005788,C000641,2024-11-26,197.2,success,UPI
TXN00005789,C000641,2024-12-26,200.21,success,Card
TXN00005790,C000641,2025-01-25,199.64,success,Card
TXN00005791,C000641,2025-02-24,203.84,success,UPI
TXN00005792,C000641,2025-03-26,199.67,success,NetBanking
TXN00005793,C000641,2025-04-25,193.17,success,UPI
TXN00005794,C000641,2025-05-25,203.99,success,NetBanking
TXN00005795,C000641,2025-06-24,207.92,success,Card
TXN00005796,C000641,2025-07-24,205.62,success,UPI
TXN00005797,C000641,2025-08-23,206.6,failed,Card
TXN00005798,C000641,2025-09-22,201.57,success,Card
TXN00005799,C000641,2025-10-22,203.48,success,UPI
TXN00005800,C000641,2025-11-21,198.58,success,NetBanking
TXN00005801,C000641,2025-12-21,205.11,success,UPI
TXN00005802,C000642,2025-04-29,1018.89,success,UPI
TXN00005803,C000642,2025-05-29,1032.96,success,UPI
TXN00005804,C000642,2025-06-28,1038.59,success,UPI
TXN00005805,C000642,2025-07-28,952.15,success,Card
TXN00005806,C000642,2025-08-27,1005.5,success,NetBanking
TXN00005807,C000642,2025-09-26,996.91,success,Card
TXN00005808,C000642,2025-10-26,984.88,success,Card
TXN00005809,C000642,2025-11-25,957.58,success,NetBanking
TXN00005810,C000642,2025-12-25,981.75,success,UPI
TXN00005811,C000643,2024-11-10,508.77,success,Wallet
TXN00005812,C000643,2024-12-10,499.15,success,Wallet
TXN00005813,C000643,2025-01-09,497.9,success,Card
TXN00005814,C000643,2025-02-08,475.65,success,Wallet
TXN00005815,C000643,2025-03-10,521.17,success,Wallet
TXN00005816,C000643,2025-04-09,475.9,success,UPI
TXN00005817,C000643,2025-05-09,491.64,success,Card
TXN00005818,C000643,2025-06-08,485.13,success,Card
TXN00005819,C000643,2025-07-08,512.2,success,UPI
TXN00005820,C000643,2025-08-07,490.71,success,UPI
TXN00005821,C000643,2025-09-06,501.39,success,Card
TXN00005822,C000643,2025-10-06,502.07,success,Card
TXN00005823,C000643,2025-11-05,517.78,success,Card
TXN00005824,C000643,2025-12-05,517.12,success,NetBanking
TXN00005825,C000644,2025-11-18,202.22,success,UPI
TXN00005826,C000644,2025-12-18,194.7,success,Wallet
TXN00005827,C000645,2024-10-17,506.24,success,NetBanking
TXN00005828,C000645,2024-11-16,489.47,success,UPI
TXN00005829,C000645,2024-12-16,477.55,success,Card
TXN00005830,C000645,2025-01-15,493.51,success,UPI
TXN00005831,C000645,2025-02-14,502.59,success,Wallet
TXN00005832,C000645,2025-03-16,493.73,success,UPI
TXN00005833,C000645,2025-04-15,478.79,success,Wallet
TXN00005834,C000645,2025-05-15,508.96,success,UPI
TXN00005835,C000645,2025-06-14,478.4,success,UPI
TXN00005836,C000646,2024-07-16,993.8,success,Card
TXN00005837,C000646,2024-08-15,993.99,success,Wallet
TXN00005838,C000646,2024-09-14,970.13,success,UPI
TXN00005839,C000646,2024-10-14,961.26,success,UPI
TXN00005840,C000646,2024-11-13,1026.37,success,UPI
TXN00005841,C000646,2024-12-13,1030.71,success,UPI
TXN00005842,C000646,2025-01-12,988.4,success,UPI
TXN00005843,C000646,2025-02-11,995.75,success,Wallet
TXN00005844,C000646,2025-03-13,994.22,success,UPI
TXN00005845,C000646,2025-04-12,971.82,success,UPI
TXN00005846,C000646,2025-05-12,962.6,success,Card
TXN00005847,C000646,2025-06-11,971.3,success,NetBanking
TXN00005848,C000646,2025-07-11,962.44,success,UPI
TXN00005849,C000646,2025-08-10,1010.03,success,Card
TXN00005850,C000646,2025-09-09,1006.56,success,UPI
TXN00005851,C000646,2025-10-09,1044.28,success,Card
TXN00005852,C000646,2025-11-08,1005.17,success,NetBanking
TXN00005853,C000646,2025-12-08,1020.8,success,NetBanking
TXN00005854,C000647,2025-04-21,498.6,success,Card
TXN00005855,C000647,2025-05-21,506.93,success,Card
TXN00005856,C000647,2025-06-20,508.7,success,NetBanking
TXN00005857,C000647,2025-07-20,482.24,success,Card
TXN00005858,C000647,2025-08-19,514.45,success,Card
TXN00005859,C000647,2025-09-18,512.49,success,Card
TXN00005860,C000647,2025-10-18,489.61,success,UPI
TXN00005861,C000647,2025-11-17,474.21,success,NetBanking
TXN00005862,C000647,2025-12-17,510.75,success,Card
TXN00005863,C000648,2025-10-27,506.88,success,UPI
TXN00005864,C000648,2025-11-26,476.31,success,NetBanking
TXN00005865,C000648,2025-12-26,496.55,success,Card
TXN00005866,C000649,2025-11-06,507.74,success,NetBanking
TXN00005867,C000649,2025-12-06,488.6,success,UPI
TXN00005868,C000650,2025-09-28,207.07,success,Wallet
TXN00005869,C000650,2025-10-28,189.79,success,UPI
TXN00005870,C000650,2025-11-27,195.12,success,NetBanking
TXN00005871,C000650,2025-12-27,207.84,success,Card
TXN00005872,C000651,2025-06-17,203.81,success,NetBanking
TXN00005873,C000651,2025-07-17,198.23,success,Wallet
TXN00005874,C000651,2025-08-16,201.81,success,Card
TXN00005875,C000651,2025-09-15,205.28,success,Card
TXN00005876,C000651,2025-10-15,193.64,success,Card
TXN00005877,C000651,2025-11-14,194.81,success,Wallet
TXN00005878,C000651,2025-12-14,208.34,success,Card
TXN00005879,C000652,2025-01-08,1047.31,success,Card
TXN00005880,C000652,2025-02-07,994.18,success,UPI
TXN00005881,C000652,2025-03-09,981.19,success,Wallet
TXN00005882,C000652,2025-04-08,958.54,success,UPI
TXN00005883,C000652,2025-05-08,952.64,success,Card
TXN00005884,C000652,2025-06-07,968.71,success,NetBanking
TXN00005885,C000652,2025-07-07,991.32,success,UPI
TXN00005886,C000652,2025-08-06,950.17,success,UPI
TXN00005887,C000652,2025-09-05,951.16,success,UPI
TXN00005888,C000653,2024-08-25,1010.56,success,Card
TXN00005889,C000653,2024-09-24,964.1,success,UPI
TXN00005890,C000653,2024-10-24,997.54,success,NetBanking
TXN00005891,C000653,2024-11-23,1014.56,failed,Card
TXN00005892,C000653,2024-12-23,1039.66,success,Card
