ticket_id,customer_id,ticket_date,issue_type,resolution_time_hours,is_resolved
TKT002407,C001627,2024-09-24,Account,29.02,0
TKT002408,C001628,2024-09-26,Account,38.12,1
TKT002409,C001628,2024-09-04,Billing,64.21,1
TKT002410,C001628,2024-09-12,Billing,64.44,1
TKT002411,C001628,2024-09-19,AppBug,76.77,0
TKT002412,C001628,2024-10-02,Billing,49.49,1
TKT002413,C001628,2024-09-12,Account,72.09,1
TKT002414,C001629,2025-02-15,Account,25.85,0
TKT002415,C001629,2025-02-13,AppBug,26.43,1
TKT002416,C001629,2025-05-15,Network,29.04,1
TKT002417,C001633,2025-11-11,Account,39.59,1
TKT002418,C001636,2024-12-01,Refund,78.3,1
TKT002419,C001636,2024-12-27,AppBug,68.87,0
TKT002420,C001637,2025-12-03,AppBug,29.81,1
TKT002421,C001638,2025-06-18,Network,16.25,1
TKT002422,C001639,2025-12-03,Account,38.37,1
TKT002423,C001641,2025-11-13,AppBug,39.57,0
TKT002424,C001642,2025-10-24,Network,27.31,1
TKT002425,C001643,2025-05-11,AppBug,19.81,1
TKT002426,C001644,2025-07-10,Billing,74.83,1
TKT002427,C001644,2025-07-02,Network,45.59,0
TKT002428,C001644,2025-05-31,Network,52.19,1
TKT002429,C001644,2025-06-28,Billing,35.31,1
TKT002430,C001644,2025-06-07,Billing,50.78,1
TKT002431,C001647,2025-06-10,AppBug,32.44,1
TKT002432,C001647,2025-01-29,Account,34.15,1
TKT002433,C001648,2025-11-07,Network,26.22,1
TKT002434,C001649,2025-11-08,Network,63.4,1
TKT002435,C001649,2025-11-14,Refund,52.15,1
TKT002436,C001649,2025-12-10,Billing,29.82,0
TKT002437,C001649,2025-12-14,Refund,78.76,0
TKT002438,C001651,2025-10-28,AppBug,34.75,1
TKT002439,C001651,2025-06-08,Account,22.55,1
TKT002440,C001653,2025-06-20,Network,36.51,1
TKT002441,C001654,2025-07-14,Network,37.69,1
TKT002442,C001655,2025-11-14,Billing,19.81,1
TKT002443,C001655,2025-08-23,Refund,28.36,1
TKT002444,C001656,2025-09-18,Network,6.85,1
TKT002445,C001658,2025-11-04,Network,13.3,1
TKT002446,C001658,2025-10-03,AppBug,21.38,0
TKT002447,C001661,2025-07-09,Refund,38.62,1
TKT002448,C001663,2025-12-05,Billing,8.7,1
TKT002449,C001665,2025-11-30,Billing,35.42,1
TKT002450,C001665,2025-11-29,Billing,76.55,0
TKT002451,C001665,2025-12-02,Account,61.97,1
TKT002452,C001665,2025-11-30,Refund,56.39,0
TKT002453,C001665,2025-11-26,AppBug,28.72,1
TKT002454,C001665,2025-11-28,Network,62.98,1
TKT002455,C001665,2025-12-03,Network,26.27,1
TKT002456,C001665,2025-11-26,AppBug,78.63,0
TKT002457,C001666,2025-06-08,Billing,71.03,1
TKT002458,C001666,2025-06-01,Account,21.47,1
TKT002459,C001666,2025-11-29,Network,25.78,1
TKT002460,C001666,2025-11-09,Billing,77.84,1
TKT002461,C001666,2025-08-29,Network,28.04,1
TKT002462,C001667,2025-12-11,Billing,56.19,1
TKT002463,C001668,2025-09-26,Network,22.11,1
TKT002464,C001668,2025-05-18,AppBug,17.0,1
TKT002465,C001669,2025-01-22,Billing,25.23,1
TKT002466,C001669,2024-11-16,Network,68.14,1
TKT002467,C001672,2025-06-05,Billing,11.57,1
TKT002468,C001673,2025-05-15,AppBug,55.73,0
TKT002469,C001673,2025-03-28,Billing,60.51,1
TKT002470,C001673,2025-03-15,Network,60.79,0
TKT002471,C001675,2024-12-01,Account,3.51,1
TKT002472,C001676,2025-04-30,Billing,6.89,1
TKT002473,C001676,2024-11-25,AppBug,26.11,0
TKT002474,C001678,2025-12-24,Billing,11.21,1
TKT002475,C001684,2025-01-13,AppBug,7.76,1
TKT002476,C001684,2025-07-06,AppBug,17.74,1
TKT002477,C001685,2025-06-11,Billing,57.18,1
TKT002478,C001685,2025-04-27,Refund,59.09,1
TKT002479,C001686,2025-08-29,Network,67.13,1
TKT002480,C001686,2025-09-02,Account,42.58,1
TKT002481,C001687,2025-08-27,Billing,46.14,0
TKT002482,C001687,2025-11-23,Billing,41.08,1
TKT002483,C001687,2025-09-12,Billing,59.64,1
TKT002484,C001689,2025-10-07,AppBug,10.59,0
TKT002485,C001690,2025-11-23,Network,67.28,1
TKT002486,C001690,2025-09-11,Network,59.58,1
TKT002487,C001691,2025-01-04,Network,26.62,1
TKT002488,C001691,2025-11-29,AppBug,32.78,0
TKT002489,C001692,2025-08-16,Network,14.52,1
TKT002490,C001693,2025-10-30,AppBug,12.04,0
TKT002491,C001694,2025-05-22,Account,31.38,1
TKT002492,C001695,2025-12-05,Network,39.06,1
TKT002493,C001695,2025-08-08,Network,36.86,1
TKT002494,C001696,2025-09-14,Network,19.86,1
TKT002495,C001696,2025-08-23,Network,37.58,1
TKT002496,C001696,2025-10-17,Network,20.4,1
TKT002497,C001697,2025-10-18,Refund,22.87,1
TKT002498,C001697,2025-11-25,Refund,32.44,1
TKT002499,C001698,2025-06-18,Refund,20.29,1
TKT002500,C001698,2025-09-04,Network,4.14,1
TKT002501,C001699,2024-12-04,Account,50.74,1
TKT002502,C001699,2025-04-26,Refund,22.13,1
TKT002503,C001699,2024-11-17,Account,56.06,1
TKT002504,C001700,2025-09-07,Refund,4.63,1
TKT002505,C001701,2025-02-08,Network,23.98,1
TKT002506,C001701,2025-06-12,AppBug,30.54,0
TKT002507,C001702,2025-10-12,Billing,58.21,0
TKT002508,C001703,2025-10-15,AppBug,27.0,1
TKT002509,C001703,2025-10-26,AppBug,40.14,0
TKT002510,C001703,2025-08-02,AppBug,56.81,1
TKT002511,C001704,2025-06-18,Network,35.72,1
TKT002512,C001704,2025-07-01,Billing,12.48,1
TKT002513,C001704,2025-08-23,AppBug,18.85,1
TKT002514,C001706,2025-12-17,Account,1.47,1
TKT002515,C001706,2024-12-01,Refund,16.8,1
TKT002516,C001707,2025-12-29,Account,15.46,0
TKT002517,C001707,2025-11-17,AppBug,30.03,1
TKT002518,C001709,2025-11-30,AppBug,38.66,1
TKT002519,C001709,2025-12-04,Network,32.7,0
TKT002520,C001710,2024-11-30,Network,34.88,1
TKT002521,C001712,2024-12-23,Billing,27.17,0
TKT002522,C001712,2024-08-13,Network,38.31,1
TKT002523,C001712,2024-11-16,Refund,53.56,1
TKT002524,C001715,2025-12-09,Network,5.44,1
TKT002525,C001716,2025-11-16,Network,28.56,1
TKT002526,C001716,2025-10-31,Network,33.86,1
TKT002527,C001716,2025-11-14,Billing,52.64,1
TKT002528,C001718,2025-07-24,AppBug,10.44,1
TKT002529,C001718,2025-12-16,AppBug,4.07,0
TKT002530,C001718,2025-05-15,Account,6.05,1
TKT002531,C001720,2025-10-27,Network,24.28,1
TKT002532,C001720,2025-09-12,Network,39.14,1
TKT002533,C001721,2025-06-07,AppBug,2.28,1
TKT002534,C001721,2025-06-24,Refund,32.02,1
TKT002535,C001722,2025-08-31,AppBug,24.78,1
TKT002536,C001722,2025-08-30,Network,57.35,0
TKT002537,C001722,2025-08-25,Network,71.19,1
TKT002538,C001723,2025-06-21,Network,53.88,1
TKT002539,C001723,2025-06-26,Network,25.77,0
TKT002540,C001723,2025-06-23,Refund,40.45,1
TKT002541,C001723,2025-05-13,Refund,44.52,0
TKT002542,C001725,2025-12-09,Account,5.37,1
TKT002543,C001726,2025-12-15,Network,24.35,1
TKT002544,C001726,2025-07-29,Account,38.53,1
TKT002545,C001730,2025-06-14,Billing,45.48,0
TKT002546,C001730,2025-06-08,Account,56.31,1
TKT002547,C001730,2025-07-07,Account,24.17,1
TKT002548,C001730,2025-07-03,Network,50.38,1
TKT002549,C001730,2025-06-16,AppBug,38.4,0
TKT002550,C001731,2024-11-06,Refund,8.54,1
TKT002551,C001731,2025-08-28,Account,2.15,1
TKT002552,C001732,2025-09-18,Account,24.81,1
TKT002553,C001733,2025-12-23,Network,18.44,1
TKT002554,C001735,2025-12-04,Refund,32.91,0
TKT002555,C001735,2025-11-18,Network,31.06,0
TKT002556,C001736,2025-08-06,Account,33.76,1
TKT002557,C001737,2025-08-29,Account,15.46,1
TKT002558,C001737,2025-10-11,Account,19.33,1
TKT002559,C001737,2025-10-23,Network,23.94,0
TKT002560,C001738,2025-05-15,Network,8.18,1
TKT002561,C001738,2025-03-24,Network,26.95,1
TKT002562,C001739,2025-12-19,Billing,56.22,1
TKT002563,C001740,2025-03-31,Refund,35.25,1
TKT002564,C001740,2024-12-26,Network,67.07,1
TKT002565,C001740,2025-06-07,AppBug,77.99,1
TKT002566,C001744,2024-08-22,Billing,36.54,1
TKT002567,C001745,2025-09-13,Refund,18.64,1
TKT002568,C001745,2025-04-26,AppBug,32.53,1
TKT002569,C001746,2025-01-26,Refund,41.81,0
TKT002570,C001746,2025-08-09,Billing,63.71,1
TKT002571,C001746,2025-07-22,Network,59.73,1
TKT002572,C001746,2025-04-08,Refund,35.52,1
TKT002573,C001747,2025-10-20,Billing,10.59,1
TKT002574,C001751,2025-04-04,AppBug,26.31,1
TKT002575,C001752,2025-11-15,AppBug,43.63,1
TKT002576,C001752,2025-10-31,AppBug,61.37,1
TKT002577,C001753,2025-05-10,Account,60.39,0
TKT002578,C001753,2025-07-03,Refund,27.83,1
TKT002579,C001754,2025-12-07,Billing,23.38,1
TKT002580,C001754,2025-09-07,Network,18.26,1
TKT002581,C001756,2025-12-12,Network,19.32,1
TKT002582,C001758,2025-03-11,AppBug,31.99,1
TKT002583,C001758,2025-03-23,Refund,41.39,1
TKT002584,C001758,2024-12-17,Refund,27.86,1
TKT002585,C001758,2025-02-28,AppBug,58.4,1
TKT002586,C001758,2025-02-05,Refund,31.24,1
TKT002587,C001758,2025-04-26,Billing,24.58,1
TKT002588,C001760,2025-07-20,Refund,28.19,1
TKT002589,C001761,2025-12-20,Billing,38.48,0
TKT002590,C001761,2025-11-14,Billing,67.91,1
TKT002591,C001761,2025-12-08,Refund,62.52,1
TKT002592,C001764,2025-10-16,AppBug,1.7,1
TKT002593,C001765,2025-12-20,Billing,32.42,0
TKT002594,C001765,2025-10-21,Refund,9.25,0
TKT002595,C001767,2025-08-02,Account,13.66,1
TKT002596,C001768,2025-05-01,AppBug,72.11,1
TKT002597,C001768,2025-04-05,Account,55.56,1
TKT002598,C001768,2025-04-19,Refund,24.47,0
TKT002599,C001769,2025-12-24,Account,7.83,1
TKT002600,C001769,2025-12-16,Billing,25.21,1
TKT002601,C001769,2025-12-10,Refund,8.95,1
TKT002602,C001770,2025-04-12,Account,30.12,0
TKT002603,C001770,2025-09-01,Billing,31.35,1
TKT002604,C001770,2025-03-16,Refund,9.85,1
TKT002605,C001771,2025-05-13,AppBug,55.31,1
TKT002606,C001771,2025-05-21,Refund,27.63,0
TKT002607,C001772,2025-08-16,Network,30.11,1
TKT002608,C001773,2025-07-06,AppBug,19.11,1
TKT002609,C001773,2025-06-28,Network,28.14,0
TKT002610,C001775,2025-06-16,Account,39.3,1
TKT002611,C001775,2025-11-12,Refund,23.46,1
TKT002612,C001776,2025-12-22,AppBug,5.41,1
TKT002613,C001776,2025-10-10,Network,39.89,1
TKT002614,C001776,2025-10-21,Billing,1.68,1
TKT002615,C001778,2025-11-21,Refund,13.53,1
TKT002616,C001779,2025-05-30,Billing,22.07,1
TKT002617,C001779,2025-06-20,Billing,59.89,1
TKT002618,C001779,2025-07-08,Billing,51.33,1
TKT002619,C001780,2025-11-08,AppBug,75.71,1
TKT002620,C001780,2025-11-17,Network,70.98,1
TKT002621,C001780,2025-11-27,Account,38.57,0
TKT002622,C001780,2025-12-01,Network,31.65,1
TKT002623,C001781,2025-09-05,Account,34.71,1
TKT002624,C001782,2025-05-08,Refund,77.52,1
TKT002625,C001782,2025-07-11,Billing,29.02,1
TKT002626,C001783,2025-06-28,AppBug,36.3,1
TKT002627,C001783,2025-10-11,Account,35.08,1
TKT002628,C001784,2025-01-04,Billing,70.85,0
TKT002629,C001784,2025-01-29,Network,59.02,0
TKT002630,C001784,2024-11-20,Billing,77.41,1
TKT002631,C001785,2025-08-30,Account,5.55,1
TKT002632,C001787,2025-08-29,Billing,78.35,0
TKT002633,C001787,2025-08-23,Refund,40.4,1
TKT002634,C001787,2025-07-03,Refund,60.56,1
TKT002635,C001788,2025-02-26,Refund,59.69,1
TKT002636,C001788,2025-01-11,Billing,48.05,0
TKT002637,C001788,2024-12-28,Account,26.41,1
TKT002638,C001788,2025-02-11,Billing,41.61,1
TKT002639,C001790,2025-09-12,AppBug,30.92,1
TKT002640,C001790,2025-12-02,AppBug,39.85,1
TKT002641,C001791,2025-09-24,Refund,38.34,1
TKT002642,C001792,2024-10-25,AppBug,8.13,1
TKT002643,C001795,2025-09-03,Billing,50.08,0
TKT002644,C001795,2025-06-18,Network,37.78,1
TKT002645,C001795,2025-06-27,Billing,69.82,0
TKT002646,C001795,2025-09-22,Refund,63.91,1
TKT002647,C001796,2025-12-23,AppBug,3.0,1
TKT002648,C001796,2025-12-23,Refund,11.13,1
TKT002649,C001797,2025-08-22,Billing,6.93,1
TKT002650,C001799,2025-06-29,Network,50.52,0
TKT002651,C001799,2025-06-28,Refund,43.41,1
TKT002652,C001799,2025-07-16,Billing,27.03,0
TKT002653,C001799,2025-06-17,AppBug,32.63,1
TKT002654,C001799,2025-08-08,Account,48.02,0
TKT002655,C001800,2025-06-02,Billing,28.91,1
TKT002656,C001800,2025-05-07,Account,58.04,1
TKT002657,C001800,2025-05-06,Refund,79.81,1
TKT002658,C001801,2025-04-02,Billing,39.3,1
TKT002659,C001801,2025-01-19,Network,17.06,1
TKT002660,C001802,2024-11-29,AppBug,59.76,1
TKT002661,C001802,2024-11-03,Refund,61.57,0
TKT002662,C001802,2024-11-06,AppBug,64.11,0
TKT002663,C001803,2025-03-28,Network,71.06,1
TKT002664,C001804,2025-08-30,AppBug,18.2,0
TKT002665,C001805,2025-01-22,Refund,76.63,0
TKT002666,C001806,2025-05-27,Billing,45.2,1
TKT002667,C001806,2025-04-20,Network,29.23,0
TKT002668,C001807,2025-04-15,Billing,35.12,0
TKT002669,C001807,2025-03-15,Billing,69.85,0
TKT002670,C001807,2025-04-08,AppBug,54.76,1
TKT002671,C001807,2025-04-16,AppBug,60.25,1
TKT002672,C001808,2025-06-17,Billing,36.58,1
TKT002673,C001809,2024-10-14,Network,75.41,1
TKT002674,C001809,2025-03-22,Billing,24.52,1
TKT002675,C001813,2024-11-14,Account,4.68,1
TKT002676,C001813,2025-08-12,AppBug,13.86,1
TKT002677,C001814,2025-08-22,Account,27.56,1
TKT002678,C001815,2024-08-26,Billing,25.92,0
TKT002679,C001815,2024-10-16,AppBug,49.91,0
TKT002680,C001816,2025-07-16,Network,21.56,1
TKT002681,C001816,2025-05-24,AppBug,12.78,1
TKT002682,C001817,2025-11-30,Account,66.59,1
TKT002683,C001817,2025-10-09,Refund,56.52,1
TKT002684,C001818,2025-12-24,Account,13.82,0
TKT002685,C001819,2025-12-17,Network,64.88,1
TKT002686,C001819,2025-11-12,Network,56.48,0
TKT002687,C001820,2025-03-31,Billing,56.61,1
TKT002688,C001820,2025-04-18,Refund,70.92,0
TKT002689,C001820,2025-04-11,Billing,71.98,0
TKT002690,C001820,2025-04-09,Network,20.46,1
TKT002691,C001820,2025-02-21,Network,46.54,1
TKT002692,C001822,2025-06-24,AppBug,27.83,1
TKT002693,C001823,2025-08-01,Billing,38.17,1
TKT002694,C001825,2024-10-07,Network,23.75,0
TKT002695,C001826,2025-11-28,Network,26.87,1
TKT002696,C001827,2025-10-21,Billing,31.89,1
TKT002697,C001829,2025-11-01,Billing,71.32,0
TKT002698,C001830,2025-06-10,AppBug,37.99,1
TKT002699,C001831,2024-10-23,Refund,29.85,1
TKT002700,C001833,2025-12-11,AppBug,18.59,1
TKT002701,C001834,2025-05-02,Network,24.89,1
TKT002702,C001834,2025-09-22,Account,26.03,1
TKT002703,C001836,2025-07-25,Network,21.48,1
TKT002704,C001837,2024-11-06,Network,41.21,1
TKT002705,C001837,2024-08-19,Refund,66.65,1
TKT002706,C001837,2024-12-13,Billing,69.02,0
TKT002707,C001837,2024-09-23,Network,49.48,1
TKT002708,C001838,2025-06-11,Network,29.62,1
TKT002709,C001840,2025-12-20,Account,17.01,1
TKT002710,C001842,2025-10-16,Account,22.85,1
TKT002711,C001843,2025-12-10,Billing,60.64,0
TKT002712,C001843,2025-12-01,Network,45.94,1
TKT002713,C001843,2025-11-30,Refund,75.14,1
TKT002714,C001845,2025-12-29,Refund,28.84,1
TKT002715,C001846,2025-05-23,Billing,61.84,1
TKT002716,C001846,2025-04-16,Refund,58.49,1
TKT002717,C001846,2025-04-26,Network,44.18,0
TKT002718,C001846,2025-06-02,Billing,26.81,1
TKT002719,C001846,2025-05-24,Account,27.64,1
TKT002720,C001847,2025-11-06,Account,6.28,1
TKT002721,C001851,2025-12-16,Network,16.48,1
TKT002722,C001851,2025-11-12,Billing,10.73,1
TKT002723,C001852,2025-12-02,AppBug,28.85,1
TKT002724,C001853,2025-06-08,AppBug,4.02,0
TKT002725,C001854,2025-08-07,AppBug,32.82,1
TKT002726,C001854,2024-09-16,Billing,28.18,1
TKT002727,C001854,2025-06-24,AppBug,26.27,1
TKT002728,C001855,2025-07-23,AppBug,56.59,1
TKT002729,C001855,2025-08-06,Billing,28.57,1
TKT002730,C001855,2025-08-10,Network,39.51,0
TKT002731,C001855,2025-06-27,Billing,61.26,1
TKT002732,C001856,2025-12-24,Refund,4.55,1
TKT002733,C001856,2025-12-09,Account,38.12,1
TKT002734,C001856,2025-11-16,AppBug,6.62,1
TKT002735,C001858,2025-03-31,Account,28.84,0
TKT002736,C001859,2025-12-10,Billing,38.18,1
TKT002737,C001860,2025-11-15,Billing,20.03,1
TKT002738,C001860,2025-12-16,Account,30.9,1
TKT002739,C001861,2025-09-12,Network,12.92,1
TKT002740,C001861,2025-08-19,Account,15.07,1
TKT002741,C001862,2025-11-21,AppBug,23.94,1
TKT002742,C001862,2025-09-02,Network,6.4,1
TKT002743,C001862,2025-12-08,Refund,24.34,1
TKT002744,C001863,2025-09-27,Billing,17.22,1
TKT002745,C001863,2025-08-23,Refund,5.12,1
TKT002746,C001864,2025-04-27,Billing,62.48,0
TKT002747,C001864,2025-03-30,Billing,59.12,1
TKT002748,C001864,2025-05-13,Network,45.53,0
TKT002749,C001865,2025-12-22,AppBug,7.19,1
TKT002750,C001866,2025-01-23,Billing,44.76,0
TKT002751,C001868,2025-08-28,Network,30.2,1
TKT002752,C001869,2025-10-01,Network,16.79,1
TKT002753,C001870,2025-01-26,Billing,59.11,1
TKT002754,C001870,2024-08-15,AppBug,70.39,0
TKT002755,C001870,2025-04-06,Account,50.08,1
TKT002756,C001870,2024-12-01,Refund,78.96,1
TKT002757,C001870,2024-12-01,AppBug,53.38,1
TKT002758,C001870,2024-10-17,Billing,34.81,1
TKT002759,C001870,2025-04-16,Refund,40.96,0
TKT002760,C001872,2025-11-08,Refund,4.69,1
TKT002761,C001873,2025-04-20,Account,2.27,1
TKT002762,C001873,2025-05-08,Refund,11.21,1
TKT002763,C001875,2025-06-24,Network,69.3,0
TKT002764,C001875,2025-04-16,Refund,75.55,1
TKT002765,C001875,2025-06-19,AppBug,29.57,1
TKT002766,C001875,2025-07-29,Account,38.36,1
TKT002767,C001877,2025-10-23,Account,62.81,0
TKT002768,C001877,2025-06-19,Billing,22.8,1
TKT002769,C001877,2025-10-03,Billing,54.22,1
TKT002770,C001877,2025-06-13,AppBug,34.32,1
TKT002771,C001877,2025-08-30,Refund,51.65,0
TKT002772,C001877,2025-11-03,Network,39.46,1
TKT002773,C001878,2024-09-14,Account,36.66,1
TKT002774,C001878,2024-08-21,Billing,73.6,0
TKT002775,C001878,2024-11-06,Billing,76.95,1
TKT002776,C001879,2025-06-10,AppBug,72.77,1
TKT002777,C001879,2025-07-13,Billing,64.63,1
TKT002778,C001879,2025-07-17,Network,25.8,1
TKT002779,C001879,2025-07-06,Billing,63.74,1
TKT002780,C001880,2025-12-20,Billing,18.22,1
TKT002781,C001880,2025-07-09,Network,35.21,1
TKT002782,C001881,2025-09-03,AppBug,3.17,1
TKT002783,C001883,2025-11-08,Account,20.46,0
TKT002784,C001884,2025-11-28,Network,77.98,1
TKT002785,C001884,2025-10-29,Billing,25.32,1
TKT002786,C001884,2025-12-05,Billing,39.91,1
TKT002787,C001884,2025-12-12,Billing,34.24,0
TKT002788,C001885,2025-12-19,Network,38.64,1
TKT002789,C001885,2025-06-20,AppBug,30.22,1
TKT002790,C001885,2025-08-18,Account,11.22,1
TKT002791,C001885,2025-08-31,Network,26.5,1
TKT002792,C001885,2025-11-03,Network,34.2,1
TKT002793,C001886,2025-03-10,Network,10.41,1
TKT002794,C001886,2025-01-11,Refund,37.49,1
TKT002795,C001887,2025-09-04,Billing,23.49,1
TKT002796,C001888,2025-12-01,Network,58.25,0
TKT002797,C001888,2025-12-01,Refund,65.94,1
TKT002798,C001888,2025-11-30,Account,44.16,0
TKT002799,C001888,2025-11-30,Refund,40.91,1
TKT002800,C001889,2025-06-17,Account,18.14,0
TKT002801,C001889,2025-09-26,Network,6.72,1
TKT002802,C001890,2025-09-29,AppBug,39.07,1
TKT002803,C001890,2025-04-23,AppBug,22.22,1
TKT002804,C001890,2025-08-31,Refund,38.96,1
TKT002805,C001892,2025-11-03,AppBug,27.77,1
TKT002806,C001893,2025-05-02,Account,26.01,1
TKT002807,C001893,2025-09-09,Account,25.24,1
TKT002808,C001894,2025-06-18,Billing,11.43,1
TKT002809,C001894,2025-03-02,Network,7.01,1
TKT002810,C001895,2025-01-16,Account,21.24,1
TKT002811,C001895,2025-03-20,Refund,49.02,1
TKT002812,C001896,2025-11-30,Billing,34.58,1
TKT002813,C001896,2025-12-06,Billing,15.82,1
TKT002814,C001897,2025-05-10,Account,30.86,1
TKT002815,C001897,2025-11-24,Refund,17.94,0
TKT002816,C001898,2025-12-27,Network,31.05,1
TKT002817,C001898,2025-11-03,Network,29.65,1
TKT002818,C001899,2025-10-25,Network,37.2,1
TKT002819,C001899,2025-08-12,Billing,74.62,0
TKT002820,C001900,2025-12-10,Network,22.42,1
TKT002821,C001900,2025-10-31,AppBug,29.98,1
TKT002822,C001901,2025-12-16,Network,9.68,1
TKT002823,C001901,2025-12-03,Refund,13.74,1
TKT002824,C001901,2025-12-24,Account,34.01,1
TKT002825,C001903,2025-04-30,Billing,40.29,1
TKT002826,C001904,2024-09-30,Billing,4.93,1
TKT002827,C001905,2025-10-19,AppBug,9.66,1
TKT002828,C001905,2025-10-18,Network,16.97,1
TKT002829,C001905,2025-10-14,AppBug,35.41,1
TKT002830,C001906,2025-08-09,Network,9.12,1
TKT002831,C001907,2025-05-29,Network,39.72,1
TKT002832,C001907,2025-08-15,Refund,11.35,1
TKT002833,C001909,2025-08-13,Refund,29.99,1
TKT002834,C001909,2025-12-14,Account,1.23,1
TKT002835,C001909,2025-05-23,Account,3.84,1
TKT002836,C001910,2025-02-10,Network,78.8,1
TKT002837,C001910,2025-01-28,Billing,35.93,0
TKT002838,C001910,2025-03-05,Billing,32.19,1
TKT002839,C001912,2025-10-08,AppBug,25.21,1
TKT002840,C001914,2025-12-11,Billing,15.62,1
TKT002841,C001914,2025-11-29,Refund,17.58,1
TKT002842,C001915,2025-03-20,Account,38.56,1
TKT002843,C001915,2025-10-21,Network,25.16,1
TKT002844,C001915,2025-11-16,Billing,31.98,1
TKT002845,C001915,2024-12-18,Network,39.89,1
TKT002846,C001916,2025-11-29,AppBug,10.25,1
TKT002847,C001917,2025-11-27,Network,65.98,0
TKT002848,C001917,2025-12-10,Network,69.02,1
TKT002849,C001917,2025-12-16,Network,74.47,1
TKT002850,C001917,2025-12-27,Refund,41.17,0
TKT002851,C001917,2025-12-13,AppBug,48.16,0
TKT002852,C001918,2024-12-20,Account,66.59,0
TKT002853,C001918,2025-02-28,Network,50.95,0
TKT002854,C001919,2025-10-19,Network,13.18,0
TKT002855,C001919,2025-10-15,AppBug,31.45,1
TKT002856,C001920,2025-02-11,Network,22.66,1
TKT002857,C001920,2024-09-30,Network,14.73,1
TKT002858,C001921,2025-12-18,Billing,72.28,0
TKT002859,C001921,2025-11-03,Network,64.96,1
TKT002860,C001921,2025-12-01,Refund,49.0,1
TKT002861,C001921,2025-10-13,Refund,37.12,1
TKT002862,C001922,2025-06-05,Network,24.92,1
TKT002863,C001923,2025-11-12,Network,19.78,1
TKT002864,C001923,2025-12-15,AppBug,15.4,1
TKT002865,C001924,2025-12-21,Account,11.26,1
TKT002866,C001926,2025-12-26,AppBug,37.74,0
TKT002867,C001926,2025-12-21,AppBug,51.31,1
TKT002868,C001926,2025-10-28,Refund,73.23,0
TKT002869,C001926,2025-12-25,Refund,66.95,0
TKT002870,C001927,2025-06-10,Refund,55.18,1
TKT002871,C001927,2025-06-02,Refund,74.96,0
TKT002872,C001927,2025-06-01,Refund,38.87,1
TKT002873,C001928,2024-09-09,AppBug,56.21,1
TKT002874,C001928,2024-09-05,Billing,50.29,1
TKT002875,C001933,2024-11-18,Refund,5.41,1
TKT002876,C001934,2025-09-08,AppBug,7.36,1
TKT002877,C001934,2025-09-08,Account,16.02,1
TKT002878,C001935,2025-10-06,Refund,3.98,0
TKT002879,C001937,2025-08-10,Account,12.82,1
TKT002880,C001938,2025-12-06,Billing,37.2,1
TKT002881,C001938,2024-11-02,Account,36.36,1
TKT002882,C001938,2024-12-04,Network,31.3,1
TKT002883,C001938,2025-11-18,Billing,16.87,0
TKT002884,C001939,2025-07-15,Network,38.89,1
TKT002885,C001941,2024-09-20,Billing,47.27,0
TKT002886,C001941,2024-08-06,Billing,46.18,1
TKT002887,C001941,2024-12-25,Billing,73.84,0
TKT002888,C001943,2025-10-22,Network,55.49,0
TKT002889,C001943,2025-12-06,Billing,74.15,1
TKT002890,C001944,2025-03-25,Billing,68.9,0
TKT002891,C001944,2025-02-04,AppBug,70.16,1
TKT002892,C001944,2025-01-14,Refund,76.71,0
TKT002893,C001945,2025-01-23,Billing,25.97,1
TKT002894,C001945,2025-09-09,Account,33.58,1
TKT002895,C001946,2025-10-03,Billing,30.12,1
TKT002896,C001946,2025-11-29,AppBug,10.45,1
TKT002897,C001949,2025-10-26,Billing,29.36,1
TKT002898,C001949,2025-10-17,Account,13.28,1
TKT002899,C001950,2025-12-15,AppBug,26.33,1
TKT002900,C001950,2025-09-28,Billing,4.01,1
