customer_id,age,gender,location,device_type,acquisition_channel,plan_type,monthly_price,auto_renew,total_sessions_30d,avg_session_minutes_30d,total_crashes_30d,failed_payments_30d,total_amount_success_30d,support_tickets_30d,avg_resolution_time_30d,churn
C001119,18,Female,Vadodara,Android,Organic,Basic,199,0,42,4.41,5,0,197.49,2,33.38,1
C001120,33,Female,Jaipur,Android,Partner,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001121,45,Female,Hyderabad,iOS,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C001122,46,Male,Indore,iOS,Organic,Standard,499,1,237,23.65,0,0,497.48,0,0.0,0
C001123,29,Male,Chennai,Android,Organic,Premium,999,0,185,21.4,1,0,1029.86,0,0.0,0
C001124,18,Female,Pune,Android,Referral,Premium,999,0,167,16.55,1,0,974.86,0,0.0,0
C001125,45,Male,Ahmedabad,Web,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001126,31,Female,Thane,Android,Referral,Standard,499,1,220,26.39,0,0,513.35,0,0.0,0
C001127,30,Male,Vadodara,Web,Organic,Basic,199,1,199,19.29,8,0,191.14,1,3.77,0
C001128,23,Female,Surat,Android,Organic,Basic,199,0,180,25.26,4,0,202.77,0,0.0,0
C001129,19,Male,Ghaziabad,iOS,Ads,Basic,199,1,250,29.9,6,0,394.98,0,0.0,0
C001130,37,Male,Hyderabad,Android,Organic,Basic,199,0,160,18.06,2,0,198.68,0,0.0,0
C001131,38,Female,Patna,iOS,Referral,Basic,199,0,201,29.34,0,0,203.58,0,0.0,0
C001132,34,Male,Indore,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001133,24,Male,Kolkata,Android,Organic,Standard,499,1,251,30.54,0,0,492.99,0,0.0,0
C001134,21,Female,Bhopal,Android,Organic,Premium,999,1,203,22.1,2,1,0.0,0,0.0,0
C001135,18,Male,Patna,iOS,Ads,Premium,999,1,168,21.96,4,0,1043.73,0,0.0,0
C001136,26,Male,Mumbai,Web,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001137,21,Male,Ahmedabad,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001138,18,Male,Mumbai,Android,Referral,Basic,199,1,181,21.2,3,0,207.14,0,0.0,0
C001139,38,Male,Mumbai,iOS,Ads,Premium,999,0,141,14.31,0,0,1036.53,0,0.0,0
C001140,18,Female,Vadodara,Web,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001141,41,Female,Lucknow,iOS,Referral,Standard,499,1,211,29.55,1,0,491.4,1,34.15,0
C001142,35,Male,Patna,Web,Organic,Standard,499,0,3,0.43,2,0,0.0,1,58.78410000000031,1
C001143,34,Male,Kanpur,Android,Referral,Basic,199,1,203,19.13,5,0,190.36,0,0.0,0
C001144,48,Female,Visakhapatnam,Android,Referral,Standard,499,1,195,23.31,0,0,508.34,0,0.0,0
C001145,19,Other,Mumbai,Android,Referral,Standard,499,1,153,19.03,1,0,491.9,0,0.0,0
C001146,40,Male,Ahmedabad,iOS,Organic,Standard,499,0,251,23.92,4,0,502.71,0,0.0,0
C001147,29,Female,Lucknow,Android,Partner,Basic,199,1,188,23.58,1,0,197.94,0,0.0,0
C001148,55,Female,Lucknow,Android,Referral,Standard,499,0,205,28.13,0,0,502.48,0,0.0,0
C001149,28,Male,Patna,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001150,26,Male,Jaipur,Android,Organic,Premium,999,0,256,29.12,4,0,1037.43,0,0.0,0
C001151,36,Male,Delhi,Android,Ads,Premium,999,1,200,25.58,4,1,0.0,0,0.0,0
C001152,29,Female,Bangalore,Android,Organic,Standard,499,1,225,23.01,1,0,479.13,0,0.0,0
C001153,24,Female,Delhi,Web,Ads,Standard,499,0,242,29.27,2,0,513.31,0,0.0,0
C001154,22,Female,Kolkata,Android,Ads,Standard,499,1,189,23.92,8,0,482.84,2,11.26,0
C001155,46,Male,Kanpur,Android,Partner,Premium,999,0,55,6.37,9,0,1007.11,2,58.78410000000031,1
C001156,20,Female,Vadodara,iOS,Organic,Premium,999,1,197,20.75,1,0,967.37,0,0.0,0
C001157,34,Female,Thane,Web,Ads,Basic,199,1,182,23.18,0,0,199.65,0,0.0,0
C001158,42,Female,Vadodara,iOS,Organic,Standard,499,1,208,26.37,2,0,486.64,0,0.0,0
C001159,43,Male,Kanpur,Android,Ads,Basic,199,1,202,18.9,0,0,195.26,0,0.0,0
C001160,25,Female,Patna,Web,Partner,Standard,499,1,215,22.57,2,0,488.76,0,0.0,0
C001161,29,Male,Bhopal,Android,Referral,Basic,199,1,224,33.35030000000001,0,0,196.7,0,0.0,0
C001162,27,Female,Delhi,Android,Ads,Standard,499,1,187,27.83,2,0,511.24,0,0.0,0
C001163,18,Female,Surat,iOS,Organic,Basic,199,1,211,24.24,0,0,199.2,0,0.0,0
C001164,37,Male,Kanpur,iOS,Ads,Premium,999,0,175,25.36,4,0,1039.96,1,19.02,0
C001165,32,Female,Chennai,iOS,Organic,Premium,999,1,225,24.82,8,0,958.2,0,0.0,0
C001166,46,Male,Kolkata,Web,Ads,Premium,999,1,174,25.23,1,0,1020.41,0,0.0,0
C001167,23,Female,Surat,iOS,Organic,Basic,199,1,184,21.81,3,0,194.52,0,0.0,0
C001168,42,Male,Lucknow,Web,Referral,Basic,199,1,223,28.49,4,0,207.63,0,0.0,0
C001169,43,Female,Hyderabad,iOS,Organic,Standard,499,0,181,20.76,0,0,485.5,0,0.0,0
C001170,32,Female,Jaipur,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C001171,18,Male,Kanpur,Android,Referral,Premium,999,1,215,22.81,6,0,1013.44,0,0.0,0
C001172,26,Female,Lucknow,Android,Partner,Standard,499,1,166,22.14,3,0,505.03,0,0.0,0
C001173,49,Male,Indore,Android,Partner,Basic,199,1,205,24.86,6,0,199.29,0,0.0,0
C001174,34,Male,Chennai,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001175,38,Female,Mumbai,iOS,Organic,Premium,999,0,3,1.4,0,0,0.0,0,0.0,1
C001176,31,Female,Chennai,Android,Organic,Basic,199,1,237,30.77,2,0,207.56,1,22.54,0
C001177,29,Female,Bhopal,Android,Partner,Standard,499,1,210,21.76,1,0,991.89,0,0.0,0
C001178,18,Female,Chennai,Android,Partner,Basic,199,1,181,27.35,2,0,203.92,0,0.0,0
C001179,39,Female,Chennai,Web,Ads,Premium,999,1,179,18.88,3,0,955.01,0,0.0,0
C001180,42,Female,Patna,Android,Organic,Standard,499,1,245,25.11,5,0,508.45,0,0.0,0
C001181,22,Female,Kolkata,iOS,Organic,Premium,999,1,191,22.53,2,0,1017.39,0,0.0,0
C001182,30,Female,Patna,iOS,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001183,28,Male,Lucknow,Android,Organic,Standard,499,0,220,28.13,3,0,500.52,0,0.0,0
C001184,36,Male,Thane,Android,Referral,Standard,499,1,200,28.18,4,0,474.48,0,0.0,0
C001185,26,Female,Surat,Android,Partner,Basic,199,1,217,27.53,10,0,207.65,0,0.0,0
C001186,41,Female,Vadodara,iOS,Referral,Basic,199,0,193,26.08,2,0,198.19,1,17.2,0
C001187,32,Female,Nagpur,iOS,Organic,Standard,499,1,130,16.5,0,0,493.54,0,0.0,0
C001188,18,Male,Ghaziabad,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001189,36,Other,Bangalore,iOS,Organic,Basic,199,0,199,27.76,1,0,197.0,0,0.0,0
C001190,41,Male,Bhopal,Android,Referral,Basic,199,0,214,26.25,4,0,207.34,0,0.0,0
C001191,20,Female,Pune,Android,Ads,Standard,499,0,157,27.67,2,0,488.52,0,0.0,0
C001192,36,Male,Kanpur,Web,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001193,50,Male,Thane,iOS,Organic,Standard,499,1,183,17.48,1,0,495.35,0,0.0,0
C001194,33,Female,Ahmedabad,iOS,Organic,Basic,199,0,188,29.06,1,0,197.31,0,0.0,0
C001195,43,Other,Visakhapatnam,iOS,Partner,Basic,199,1,236,29.78,2,0,208.79,0,0.0,0
C001196,27,Male,Mumbai,Android,Referral,Basic,199,1,194,25.17,3,0,208.8,1,33.82,0
C001197,31,Male,Ahmedabad,Android,Ads,Basic,199,1,201,25.68,4,0,198.62,0,0.0,0
C001198,29,Male,Indore,iOS,Partner,Premium,999,1,215,27.97,3,0,961.44,0,0.0,0
C001199,28,Male,Lucknow,Web,Referral,Basic,199,0,205,17.67,1,0,189.48,0,0.0,0
C001200,30,Male,Vadodara,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001201,18,Female,Ahmedabad,Android,Referral,Standard,499,1,191,22.5,5,0,500.39,0,0.0,0
C001202,28,Female,Vadodara,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001203,45,Male,Hyderabad,Android,Organic,Basic,199,1,228,26.89,2,0,197.4,0,0.0,0
C001204,22,Female,Lucknow,Android,Ads,Basic,199,1,222,24.95,8,0,194.45,0,0.0,0
C001205,21,Male,Bangalore,Web,Referral,Standard,499,0,182,17.99,0,0,498.05,0,0.0,0
C001206,32,Male,Hyderabad,iOS,Organic,Premium,999,1,230,26.05,4,0,985.91,0,0.0,0
C001207,33,Male,Bhopal,Web,Organic,Premium,999,1,177,15.73,9,0,991.08,0,0.0,0
C001208,35,Female,Hyderabad,iOS,Organic,Premium,999,1,240,30.89,0,1,0.0,0,0.0,0
C001209,30,Male,Ghaziabad,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C001210,32,Male,Ghaziabad,Web,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001211,28,Male,Nagpur,Android,Ads,Basic,199,0,224,27.54,0,0,192.81,0,0.0,0
C001212,19,Male,Visakhapatnam,Web,Organic,Premium,999,1,235,30.99,0,0,981.24,1,6.49,0
C001213,31,Male,Bhopal,iOS,Organic,Basic,199,1,201,20.9,2,0,193.16,0,0.0,0
C001214,39,Female,Visakhapatnam,Android,Partner,Basic,199,1,174,25.22,1,0,191.63,0,0.0,0
C001215,37,Female,Kolkata,Android,Referral,Standard,499,0,175,21.11,4,0,478.73,0,0.0,0
C001216,18,Female,Bangalore,Android,Organic,Basic,199,1,201,33.35030000000001,1,0,208.16,0,0.0,0
C001217,34,Male,Ghaziabad,Android,Ads,Premium,999,1,159,16.41,0,0,1044.79,1,14.11,0
C001218,23,Male,Hyderabad,Android,Referral,Premium,999,1,185,22.52,2,0,985.1,0,0.0,0
C001219,45,Male,Ahmedabad,Web,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001220,35,Male,Ghaziabad,iOS,Organic,Premium,999,1,222,27.42,2,0,957.57,0,0.0,0
C001221,40,Female,Jaipur,Android,Partner,Basic,199,0,254,33.35030000000001,2,0,191.98,1,21.56,0
C001222,32,Male,Mumbai,Android,Referral,Standard,499,1,182,23.03,3,0,518.69,0,0.0,0
C001223,31,Male,Nagpur,iOS,Partner,Basic,199,1,159,16.92,4,0,206.85,0,0.0,0
C001224,46,Female,Delhi,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001225,41,Male,Lucknow,Android,Organic,Basic,199,1,169,20.5,0,0,193.6,0,0.0,0
C001226,33,Other,Vadodara,iOS,Organic,Premium,999,1,180,28.38,1,0,1026.19,0,0.0,0
C001227,30,Male,Visakhapatnam,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001228,18,Female,Nagpur,Android,Organic,Basic,199,0,177,19.49,5,0,195.04,0,0.0,0
C001229,35,Male,Indore,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001230,30,Other,Surat,Android,Referral,Basic,199,1,216,26.21,0,0,200.16,0,0.0,0
C001231,37,Male,Lucknow,Android,Organic,Standard,499,1,199,21.77,4,0,505.05,0,0.0,0
C001232,40,Female,Pune,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001233,44,Male,Lucknow,Android,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001234,35,Female,Mumbai,Web,Organic,Basic,199,0,221,25.93,5,0,192.23,0,0.0,0
C001235,21,Male,Indore,iOS,Ads,Premium,999,0,2,1.3,2,0,0.0,2,51.88,1
C001236,18,Male,Bangalore,iOS,Ads,Basic,199,1,170,15.56,1,0,191.9,0,0.0,0
C001237,23,Female,Nagpur,Android,Partner,Standard,499,1,196,27.03,1,0,514.3,2,22.89,0
C001238,45,Other,Delhi,Android,Partner,Basic,199,0,227,30.34,0,0,192.28,0,0.0,0
C001239,50,Male,Visakhapatnam,Android,Ads,Standard,499,1,163,20.79,8,0,507.48,0,0.0,0
C001240,29,Female,Bangalore,iOS,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C001241,18,Male,Thane,Android,Ads,Premium,999,0,16,2.54,3,0,0.0,0,0.0,1
C001242,25,Female,Ahmedabad,iOS,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001243,43,Female,Kolkata,Android,Organic,Basic,199,0,191,25.3,3,0,192.01,0,0.0,0
C001244,26,Female,Jaipur,Web,Ads,Basic,199,0,180,29.3,4,0,190.5,1,19.81,0
C001245,37,Female,Surat,Web,Ads,Standard,499,1,201,23.47,3,0,486.91,1,37.17,0
C001246,33,Female,Delhi,Android,Ads,Basic,199,1,205,24.63,6,0,199.46,0,0.0,0
C001247,39,Male,Jaipur,iOS,Referral,Basic,199,1,241,28.4,5,0,194.04,0,0.0,0
C001248,50,Female,Patna,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001249,37,Male,Vadodara,iOS,Organic,Basic,199,1,195,21.17,5,1,0.0,0,0.0,0
C001250,33,Female,Patna,Android,Referral,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C001251,51,Female,Chennai,Android,Organic,Standard,499,1,217,19.8,0,0,489.63,2,27.42,0
C001252,35,Male,Patna,Android,Organic,Basic,199,0,1,0.1,6,0,193.14,0,0.0,1
C001253,24,Female,Kanpur,Web,Referral,Premium,999,0,200,25.49,0,0,979.93,0,0.0,0
C001254,38,Female,Hyderabad,iOS,Partner,Premium,999,1,153,25.48,1,0,1043.01,0,0.0,0
C001255,36,Female,Thane,Android,Organic,Premium,999,1,183,27.16,2,0,986.55,0,0.0,0
C001256,28,Male,Surat,iOS,Ads,Standard,499,0,167,29.72,0,0,512.52,0,0.0,0
C001257,26,Male,Vadodara,Android,Organic,Premium,999,1,256,25.96,0,0,965.09,0,0.0,0
C001258,29,Female,Chennai,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001259,26,Male,Kolkata,Web,Organic,Premium,999,1,158,21.49,0,0,1010.37,0,0.0,0
C001260,29,Male,Nagpur,Android,Ads,Premium,999,1,223,23.54,1,0,1012.5,0,0.0,0
C001261,23,Female,Lucknow,iOS,Referral,Basic,199,1,226,25.91,1,0,202.83,0,0.0,0
C001262,35,Male,Indore,Android,Organic,Basic,199,1,197,22.21,3,0,199.5,1,11.15,0
C001263,35,Female,Hyderabad,Android,Referral,Premium,999,0,182,21.02,2,0,989.03,0,0.0,0
C001264,35,Female,Ghaziabad,Android,Ads,Standard,499,1,256,33.35030000000001,2,0,506.93,0,0.0,0
C001265,31,Female,Kanpur,Web,Organic,Basic,199,0,7,2.63,3,1,0.0,0,0.0,1
C001266,30,Male,Thane,iOS,Ads,Standard,499,1,173,25.86,0,0,494.49,0,0.0,0
C001267,46,Male,Lucknow,Android,Ads,Premium,999,0,177,19.91,0,0,966.02,0,0.0,0
C001268,32,Male,Surat,iOS,Organic,Standard,499,0,201,25.98,2,0,482.58,0,0.0,0
C001269,44,Female,Jaipur,Web,Referral,Basic,199,1,205,23.88,5,0,193.58,0,0.0,0
C001270,22,Male,Surat,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001271,37,Other,Delhi,Android,Referral,Basic,199,1,162,19.0,5,0,208.73,0,0.0,0
C001272,24,Female,Nagpur,Android,Ads,Premium,999,1,223,25.3,2,0,1037.2,1,19.73,0
C001273,26,Female,Ahmedabad,Android,Organic,Premium,999,0,225,27.89,2,0,992.84,0,0.0,0
C001274,27,Male,Ahmedabad,iOS,Referral,Standard,499,1,196,22.57,0,0,478.62,0,0.0,0
C001275,27,Male,Mumbai,Android,Organic,Premium,999,1,145,21.81,0,0,1031.96,0,0.0,0
C001276,27,Female,Kolkata,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,1,58.78410000000031,1
C001277,44,Male,Nagpur,Android,Referral,Standard,499,1,196,29.25,3,0,502.7,0,0.0,0
C001278,32,Male,Jaipur,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001279,34,Male,Kolkata,iOS,Ads,Standard,499,0,199,22.68,1,0,502.27,0,0.0,0
C001280,27,Female,Thane,iOS,Partner,Basic,199,0,214,21.92,2,0,200.93,0,0.0,0
C001281,40,Female,Bhopal,Android,Referral,Premium,999,1,175,24.42,2,0,999.52,0,0.0,0
C001282,35,Female,Hyderabad,Android,Ads,Standard,499,0,229,29.39,2,0,502.7,0,0.0,0
C001283,28,Female,Visakhapatnam,Android,Referral,Basic,199,1,218,20.23,5,0,194.38,0,0.0,0
C001284,18,Male,Jaipur,Web,Organic,Basic,199,0,207,26.39,10,0,197.79,0,0.0,0
C001285,34,Female,Kanpur,Android,Ads,Premium,999,1,204,22.14,1,0,1005.91,0,0.0,0
C001286,37,Male,Vadodara,Android,Partner,Basic,199,0,209,21.65,2,0,207.52,0,0.0,0
C001287,22,Female,Ghaziabad,Android,Organic,Standard,499,0,220,27.98,9,0,495.35,0,0.0,0
C001288,29,Male,Kanpur,Android,Ads,Standard,499,1,170,20.76,3,0,504.62,0,0.0,0
C001289,37,Male,Kolkata,Android,Ads,Premium,999,1,225,25.27,1,0,997.08,0,0.0,0
C001290,18,Female,Kanpur,iOS,Ads,Standard,499,1,200,30.58,0,0,1009.2,0,0.0,0
C001291,25,Male,Jaipur,iOS,Ads,Basic,199,1,170,26.08,4,0,194.8,0,0.0,0
C001292,35,Female,Ghaziabad,Android,Partner,Basic,199,1,131,20.26,2,0,199.58,0,0.0,0
C001293,43,Male,Chennai,iOS,Organic,Basic,199,1,216,28.83,5,1,0.0,0,0.0,0
C001294,53,Male,Bangalore,iOS,Referral,Basic,199,1,186,25.44,0,0,195.5,1,19.68,0
C001295,51,Male,Delhi,Android,Referral,Premium,999,1,213,27.17,4,0,971.32,0,0.0,0
C001296,33,Female,Ahmedabad,Android,Ads,Basic,199,1,162,24.36,1,0,189.3,0,0.0,0
C001297,27,Male,Lucknow,Android,Organic,Basic,199,0,0,0.0,3,0,0.0,0,0.0,1
C001298,41,Female,Thane,Web,Ads,Basic,199,1,221,28.5,4,0,195.73,1,37.43,0
C001299,26,Male,Jaipur,iOS,Partner,Standard,499,0,256,31.2,3,0,503.87,0,0.0,0
C001300,24,Male,Lucknow,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001301,28,Male,Surat,Android,Ads,Standard,499,1,176,19.37,2,0,502.65,0,0.0,0
C001302,27,Female,Jaipur,iOS,Partner,Standard,499,1,159,23.87,1,0,486.92,0,0.0,0
C001303,36,Female,Indore,Android,Referral,Standard,499,1,186,22.77,0,0,508.29,1,28.53,0
C001304,25,Male,Chennai,iOS,Referral,Standard,499,0,14,3.73,3,0,510.73,1,58.78410000000031,1
C001305,32,Female,Jaipur,Android,Partner,Standard,499,1,215,25.8,4,0,506.64,0,0.0,0
C001306,47,Female,Hyderabad,Web,Organic,Basic,199,1,220,24.99,0,0,387.01,0,0.0,0
C001307,33,Male,Delhi,iOS,Referral,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C001308,47,Female,Vadodara,Android,Ads,Standard,499,1,176,24.87,1,0,484.08,0,0.0,0
C001309,44,Male,Mumbai,iOS,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001310,37,Female,Mumbai,Android,Ads,Standard,499,1,256,24.71,2,0,482.99,0,0.0,0
C001311,28,Female,Kanpur,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C001312,42,Male,Surat,iOS,Organic,Premium,999,1,189,25.19,2,0,1032.83,0,0.0,0
C001313,29,Male,Mumbai,Android,Organic,Basic,199,1,179,23.88,9,0,206.76,0,0.0,0
C001314,31,Other,Indore,iOS,Organic,Standard,499,0,214,22.39,2,0,516.68,0,0.0,0
C001315,35,Female,Surat,Android,Organic,Standard,499,0,200,27.02,0,0,481.49,0,0.0,0
C001316,31,Female,Pune,iOS,Referral,Standard,499,1,163,17.76,0,0,514.25,0,0.0,0
C001317,24,Male,Delhi,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001318,18,Male,Thane,iOS,Ads,Premium,999,1,213,23.31,2,0,955.32,0,0.0,0
C001319,41,Male,Ahmedabad,Android,Referral,Premium,999,1,213,20.83,3,0,969.87,0,0.0,0
C001320,37,Male,Ghaziabad,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001321,18,Female,Thane,Android,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001322,24,Female,Ahmedabad,Android,Partner,Standard,499,0,239,21.68,1,0,502.49,0,0.0,0
C001323,33,Female,Lucknow,Android,Organic,Standard,499,1,219,24.35,3,0,504.55,1,38.79,0
C001324,36,Male,Vadodara,Android,Partner,Premium,999,0,194,21.58,1,0,986.44,0,0.0,0
C001325,18,Female,Bangalore,Web,Referral,Basic,199,0,203,24.44,2,0,203.34,0,0.0,0
C001326,31,Female,Ghaziabad,Android,Organic,Premium,999,0,198,19.26,6,0,986.37,0,0.0,0
C001327,37,Female,Indore,iOS,Referral,Premium,999,1,212,22.18,8,0,1008.35,0,0.0,0
C001328,28,Female,Jaipur,iOS,Referral,Premium,999,1,161,27.74,0,0,1024.64,0,0.0,0
C001329,34,Other,Jaipur,Android,Ads,Premium,999,0,231,26.26,1,0,1047.3201,0,0.0,0
C001330,27,Female,Kolkata,iOS,Referral,Basic,199,1,208,21.4,1,0,202.63,1,39.65,0
C001331,41,Male,Ahmedabad,Web,Organic,Basic,199,0,197,23.95,1,0,196.32,1,19.74,0
C001332,24,Male,Surat,Android,Partner,Basic,199,1,201,19.36,5,0,192.27,0,0.0,0
C001333,20,Other,Ahmedabad,Web,Partner,Standard,499,0,242,30.99,1,0,486.51,0,0.0,0
C001334,32,Female,Kanpur,Android,Referral,Standard,499,1,205,25.14,3,0,494.14,0,0.0,0
C001335,18,Male,Lucknow,iOS,Organic,Premium,999,0,126,18.26,4,0,960.17,1,25.4,0
C001336,18,Male,Hyderabad,Android,Ads,Basic,199,1,224,24.5,2,0,198.09,1,8.95,0
C001337,42,Female,Bhopal,Android,Referral,Premium,999,1,230,25.2,2,0,978.85,0,0.0,0
C001338,22,Other,Ghaziabad,iOS,Partner,Basic,199,0,4,1.53,2,0,196.64,0,0.0,1
C001339,18,Male,Kolkata,Android,Partner,Basic,199,1,191,25.14,0,0,205.54,0,0.0,0
C001340,23,Female,Jaipur,Android,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001341,23,Female,Chennai,Android,Ads,Premium,999,1,210,27.09,1,0,1009.21,0,0.0,0
C001342,30,Male,Kolkata,iOS,Partner,Standard,499,1,167,24.41,1,0,505.16,0,0.0,0
C001343,21,Male,Visakhapatnam,Android,Organic,Standard,499,1,193,19.6,1,0,522.63,1,9.72,0
C001344,36,Female,Visakhapatnam,Android,Ads,Basic,199,1,209,25.6,3,1,0.0,1,28.69,0
C001345,38,Female,Nagpur,Android,Organic,Basic,199,1,172,26.26,4,0,203.87,0,0.0,0
C001346,19,Female,Visakhapatnam,iOS,Partner,Basic,199,0,9,1.9,4,0,0.0,1,21.96,1
C001347,25,Female,Indore,iOS,Partner,Standard,499,0,231,25.86,6,0,483.9,0,0.0,0
C001348,26,Male,Delhi,Android,Organic,Basic,199,1,206,25.36,5,0,196.15,0,0.0,0
C001349,30,Female,Vadodara,Android,Ads,Standard,499,1,205,17.72,0,0,492.63,2,27.25,0
C001350,42,Male,Bangalore,Android,Partner,Premium,999,1,218,21.59,0,0,991.01,0,0.0,0
C001351,43,Male,Delhi,Web,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001352,55,Male,Delhi,iOS,Ads,Basic,199,0,245,30.28,5,0,201.03,0,0.0,0
C001353,18,Male,Pune,Android,Ads,Basic,199,1,216,24.04,0,0,200.25,0,0.0,0
C001354,22,Female,Hyderabad,iOS,Referral,Standard,499,0,8,2.34,5,0,521.23,0,0.0,1
C001355,50,Female,Visakhapatnam,Android,Partner,Basic,199,1,179,22.1,3,0,189.14,0,0.0,0
C001356,18,Female,Kolkata,Android,Ads,Basic,199,1,206,22.53,2,0,205.33,0,0.0,0
C001357,49,Male,Pune,Web,Organic,Standard,499,0,5,1.18,2,0,0.0,1,58.78410000000031,1
C001358,33,Female,Ghaziabad,Web,Organic,Premium,999,0,209,25.95,6,0,961.58,0,0.0,0
C001359,33,Female,Kolkata,iOS,Organic,Basic,199,1,232,27.19,3,0,208.76,0,0.0,0
C001360,19,Female,Jaipur,Android,Ads,Premium,999,1,194,24.71,1,0,954.36,0,0.0,0
C001361,27,Female,Ghaziabad,Android,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C001362,49,Male,Hyderabad,Web,Referral,Basic,199,1,184,23.68,5,0,191.58,0,0.0,0
C001363,31,Male,Chennai,iOS,Partner,Standard,499,1,197,21.3,2,1,0.0,1,24.98,0
C001364,27,Male,Vadodara,Android,Partner,Standard,499,1,212,19.37,0,0,475.65,0,0.0,0
C001365,36,Female,Lucknow,Android,Ads,Standard,499,0,163,20.7,0,0,485.78,0,0.0,0
C001366,30,Other,Patna,Web,Ads,Basic,199,1,193,27.56,1,0,203.11,0,0.0,0
C001367,35,Male,Thane,Web,Ads,Standard,499,1,184,23.85,1,0,513.58,0,0.0,0
C001368,23,Male,Mumbai,iOS,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001369,31,Male,Chennai,iOS,Ads,Basic,199,0,24,4.58,4,0,202.73,2,58.78410000000031,1
C001370,25,Female,Chennai,Android,Ads,Basic,199,0,219,25.13,7,0,194.9,0,0.0,0
C001371,18,Male,Ahmedabad,iOS,Ads,Standard,499,1,196,24.2,1,0,521.55,0,0.0,0
C001372,36,Male,Ghaziabad,iOS,Ads,Premium,999,1,223,23.13,8,0,968.11,1,29.39,0
C001373,19,Male,Thane,Android,Organic,Basic,199,0,227,22.68,2,0,202.17,0,0.0,0
C001374,30,Female,Visakhapatnam,iOS,Ads,Standard,499,0,32,4.75,6,0,487.75,0,0.0,1
C001375,41,Female,Vadodara,Web,Ads,Standard,499,0,187,23.77,0,0,476.78,2,21.11,0
C001376,18,Female,Nagpur,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C001377,38,Male,Lucknow,iOS,Referral,Standard,499,1,215,22.44,1,0,475.27,1,35.68,0
C001378,29,Male,Visakhapatnam,iOS,Organic,Premium,999,0,202,25.17,2,0,1047.3201,1,18.75,0
C001379,22,Male,Chennai,iOS,Partner,Basic,199,1,182,25.4,3,0,196.66,0,0.0,0
C001380,52,Male,Patna,iOS,Organic,Basic,199,0,232,33.35030000000001,1,0,190.64,0,0.0,0
C001381,31,Male,Visakhapatnam,Android,Ads,Premium,999,1,196,27.39,1,0,959.08,0,0.0,0
C001382,26,Male,Hyderabad,iOS,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
