customer_id,churn_probability,segment_id,recommended_action
C001696,1.3023525264065523e-05,0,Offer loyalty reward + Exclusive content access
C001697,0.0007528963792330755,0,Offer loyalty reward + Exclusive content access
C001698,0.00026869788893124603,0,Offer loyalty reward + Exclusive content access
C001699,0.9999238699569873,1,Send re-engagement push notification + Personalized content
C001700,2.9827912729616528e-05,0,Offer loyalty reward + Exclusive content access
C001701,1.758025875903223e-05,0,Offer loyalty reward + Exclusive content access
C001702,0.9999784897914001,1,Send re-engagement push notification + Personalized content
C001703,0.9998974262352104,1,Send re-engagement push notification + Personalized content
C001704,0.0003144518421361013,0,Offer loyalty reward + Exclusive content access
C001705,1.4200124065561543e-06,0,Offer loyalty reward + Exclusive content access
C001706,0.0060746737567684925,2,Offer loyalty reward + Exclusive content access
C001707,9.733058897082137e-06,2,Offer loyalty reward + Exclusive content access
C001708,0.00025388718482620816,0,Offer loyalty reward + Exclusive content access
C001709,0.0003219759498966529,2,Offer loyalty reward + Exclusive content access
C001710,9.406031590907371e-05,0,Offer loyalty reward + Exclusive content access
C001711,4.055591526955891e-05,0,Offer loyalty reward + Exclusive content access
C001712,0.9999378254527251,1,Offer premium discount (20%) + Schedule retention call
C001713,1.3841713233503787e-05,0,Offer loyalty reward + Exclusive content access
C001714,0.0005198970783655206,0,Offer loyalty reward + Exclusive content access
C001715,0.00011454955886004906,2,Offer loyalty reward + Exclusive content access
C001716,0.9999243012630126,1,Send re-engagement push notification + Personalized content
C001717,0.00011364750531551936,0,Offer loyalty reward + Exclusive content access
C001718,4.8334004925529665e-05,2,Offer loyalty reward + Exclusive content access
C001719,0.0022106748934584636,0,Offer loyalty reward + Exclusive content access
C001720,4.929269104102059e-05,0,Offer loyalty reward + Exclusive content access
C001721,1.3688065438984223e-05,0,Offer loyalty reward + Exclusive content access
C001722,0.999879514324128,1,Send re-engagement push notification + Personalized content
C001723,0.9999349255741926,1,Send re-engagement push notification + Personalized content
C001724,0.00017013892823718914,0,Offer loyalty reward + Exclusive content access
C001725,5.143160220698265e-05,2,Offer loyalty reward + Exclusive content access
C001726,0.0011507944777255565,2,Offer loyalty reward + Exclusive content access
C001727,7.47454096784287e-06,0,Offer loyalty reward + Exclusive content access
C001728,1.7711388741190653e-05,0,Offer loyalty reward + Exclusive content access
C001729,1.158502532275826e-06,0,Offer loyalty reward + Exclusive content access
C001730,0.9999275157437482,1,Offer premium discount (20%) + Schedule retention call
C001731,4.8505662302165744e-05,0,Offer loyalty reward + Exclusive content access
C001732,9.023679126209782e-05,0,Offer loyalty reward + Exclusive content access
C001733,3.447665907496618e-05,2,Offer loyalty reward + Exclusive content access
C001734,1.347067315438197e-05,0,Offer loyalty reward + Exclusive content access
C001735,0.9904114253558156,1,No specific action - Continue standard engagement
C001736,1.8993456963247898e-07,0,Offer loyalty reward + Exclusive content access
C001737,8.425667656972146e-05,0,Offer loyalty reward + Exclusive content access
C001738,4.438569487319698e-05,0,Offer loyalty reward + Exclusive content access
C001739,0.9966877473475317,1,No specific action - Continue standard engagement
C001740,0.9999457541870558,1,Send re-engagement push notification + Personalized content
C001741,0.0008727615629087934,0,Offer loyalty reward + Exclusive content access
C001742,2.5060548476389765e-06,0,Offer loyalty reward + Exclusive content access
C001743,0.001013593055355266,0,Offer loyalty reward + Exclusive content access
C001744,8.74741192335397e-06,0,Offer loyalty reward + Exclusive content access
C001745,6.423588572268232e-07,0,Offer loyalty reward + Exclusive content access
C001746,0.9999351683417482,1,Offer premium discount (20%) + Schedule retention call
C001747,1.2846612920742128e-05,0,Offer loyalty reward + Exclusive content access
C001748,2.0251285607153768e-05,0,Offer loyalty reward + Exclusive content access
C001749,8.312839706027953e-05,0,Offer loyalty reward + Exclusive content access
C001750,0.00011949954702343855,0,Offer loyalty reward + Exclusive content access
C001751,9.181255286930362e-07,0,Offer loyalty reward + Exclusive content access
C001752,0.9999963319214059,1,Send re-engagement push notification + Personalized content
C001753,0.9999214625307351,1,Send re-engagement push notification + Personalized content
C001754,5.848242575550724e-06,2,Offer loyalty reward + Exclusive content access
C001755,4.840154632011577e-06,0,Offer loyalty reward + Exclusive content access
C001756,1.4799192693310064e-05,2,Offer loyalty reward + Exclusive content access
C001757,3.7367884258155074e-06,0,Offer loyalty reward + Exclusive content access
C001758,0.9999324762023379,1,Send re-engagement push notification + Personalized content
C001759,8.103196265793522e-05,0,Offer loyalty reward + Exclusive content access
C001760,0.9999460501291344,1,Send re-engagement push notification + Personalized content
C001761,0.9997658929588461,2,Assign priority support + Issue apology credit (₹100)
C001762,2.3847059476021175e-05,0,Offer loyalty reward + Exclusive content access
C001763,1.692335434083282e-05,3,Offer loyalty reward + Exclusive content access
C001764,4.862390243729259e-07,0,Offer loyalty reward + Exclusive content access
C001765,8.774291705725074e-06,2,Offer loyalty reward + Exclusive content access
C001766,6.0899340837792385e-05,0,Offer loyalty reward + Exclusive content access
C001767,0.004376888639854779,0,Offer loyalty reward + Exclusive content access
C001768,0.9999429073300004,1,Send re-engagement push notification + Personalized content
C001769,4.072835921277492e-06,2,Offer loyalty reward + Exclusive content access
C001770,0.000416022049549743,0,Offer loyalty reward + Exclusive content access
C001771,0.9999444114227086,1,Send re-engagement push notification + Personalized content
C001772,2.4911058986582507e-05,0,Offer loyalty reward + Exclusive content access
C001773,4.975684079281675e-06,0,Offer loyalty reward + Exclusive content access
C001774,0.06966544053046374,0,Offer loyalty reward + Exclusive content access
C001775,7.685994343812702e-05,0,Offer loyalty reward + Exclusive content access
C001776,0.0001715037755610793,2,Offer loyalty reward + Exclusive content access
C001777,6.297382185547523e-05,0,Offer loyalty reward + Exclusive content access
C001778,8.348323585699852e-05,0,Offer loyalty reward + Exclusive content access
C001779,0.9999042896989279,1,Send re-engagement push notification + Personalized content
C001780,0.9999997916068938,1,Send re-engagement push notification + Personalized content
C001781,1.662851172127667e-05,0,Offer loyalty reward + Exclusive content access
C001782,0.9999188956263277,1,Send re-engagement push notification + Personalized content
C001783,9.474442097916342e-05,0,Offer loyalty reward + Exclusive content access
C001784,0.9999438853883607,1,Send re-engagement push notification + Personalized content
C001785,8.570445027881974e-07,0,Offer loyalty reward + Exclusive content access
C001786,0.00021307907195794494,0,Offer loyalty reward + Exclusive content access
C001787,0.9999409688164032,1,Send re-engagement push notification + Personalized content
C001788,0.9999124527110745,1,Send re-engagement push notification + Personalized content
C001789,0.0009562312778915636,0,Offer loyalty reward + Exclusive content access
C001790,0.00036051017965954324,2,Offer loyalty reward + Exclusive content access
C001791,0.00018024961106521837,0,Offer loyalty reward + Exclusive content access
C001792,5.6038993571411385e-06,0,Offer loyalty reward + Exclusive content access
C001793,0.0006292288836922772,0,Offer loyalty reward + Exclusive content access
C001794,2.9437314902346115e-05,0,Offer loyalty reward + Exclusive content access
C001795,0.9999295920536814,1,Offer premium discount (20%) + Schedule retention call
C001796,0.0010934541972665687,2,Offer loyalty reward + Exclusive content access
C001797,3.2628436751022196e-05,0,Offer loyalty reward + Exclusive content access
C001798,2.4073359849801854e-05,0,Offer loyalty reward + Exclusive content access
C001799,0.9999391625057769,1,Send re-engagement push notification + Personalized content
C001800,0.9999175035822958,1,Send re-engagement push notification + Personalized content
C001801,1.1510334405995394e-05,0,Offer loyalty reward + Exclusive content access
C001802,0.9998893841424686,1,Send re-engagement push notification + Personalized content
C001803,0.999909385748115,1,Send re-engagement push notification + Personalized content
C001804,4.1780775046099934e-05,0,Offer loyalty reward + Exclusive content access
C001805,0.9999049978567324,1,Send re-engagement push notification + Personalized content
C001806,0.9999498879626448,1,Offer premium discount (20%) + Schedule retention call
C001807,0.9999304337544499,1,Offer premium discount (20%) + Schedule retention call
C001808,0.0010003784992557493,3,Offer loyalty reward + Exclusive content access
C001809,0.9999161415082883,1,Send re-engagement push notification + Personalized content
C001810,3.7937426194241905e-05,0,Offer loyalty reward + Exclusive content access
C001811,8.197101997758434e-07,0,Offer loyalty reward + Exclusive content access
C001812,0.00022092806169906788,0,Offer loyalty reward + Exclusive content access
C001813,0.003904179649123122,0,Offer loyalty reward + Exclusive content access
C001814,5.78373210124785e-05,0,Offer loyalty reward + Exclusive content access
C001815,0.9999092678878004,1,Send re-engagement push notification + Personalized content
C001816,0.0003968763427859149,0,Offer loyalty reward + Exclusive content access
C001817,0.9999770704983737,1,Send re-engagement push notification + Personalized content
C001818,0.00012332149119757718,2,Offer loyalty reward + Exclusive content access
C001819,0.9997314860704991,3,Send payment reminder + Offer UPI cashback (5%)
C001820,0.999894845545772,1,Send re-engagement push notification + Personalized content
C001821,0.0005038794417893471,0,Offer loyalty reward + Exclusive content access
C001822,1.7030938782334454e-05,0,Offer loyalty reward + Exclusive content access
C001823,3.3935220781875268e-06,0,Offer loyalty reward + Exclusive content access
C001824,0.9998946541350433,1,Offer premium discount (20%) + Schedule retention call
C001825,0.0003977009533118537,0,Offer loyalty reward + Exclusive content access
C001826,4.1245091430657976e-05,0,Offer loyalty reward + Exclusive content access
C001827,0.000939762437669725,0,Offer loyalty reward + Exclusive content access
C001828,2.59452763486433e-05,0,Offer loyalty reward + Exclusive content access
C001829,0.9999163516455528,1,Send re-engagement push notification + Personalized content
C001830,2.2154431143015593e-06,0,Offer loyalty reward + Exclusive content access
C001831,9.133091906023804e-05,0,Offer loyalty reward + Exclusive content access
C001832,0.9999359033235354,1,Send re-engagement push notification + Personalized content
C001833,0.0001673384966160615,2,Offer loyalty reward + Exclusive content access
C001834,0.0005520910419849821,0,Offer loyalty reward + Exclusive content access
C001835,0.00018921417727877995,0,Offer loyalty reward + Exclusive content access
C001836,0.00025399999255524896,0,Offer loyalty reward + Exclusive content access
C001837,0.9999060765102763,1,Send re-engagement push notification + Personalized content
C001838,0.00010986260884957632,0,Offer loyalty reward + Exclusive content access
