customer_id,churn_probability,churn_prediction,risk_category
C003571,0.00041604925691921793,0,Low
C001770,0.000416022049549743,0,Low
C004770,0.0004136173510174269,0,Low
C001540,0.0004130794232245298,0,Low
C001186,0.00041232206415580996,0,Low
C003591,0.00041229646105852034,0,Low
C000557,0.0004119818751189292,0,Low
C001123,0.0004107266079072105,0,Low
C004673,0.00041033658745625597,0,Low
C001154,0.000410027702576526,0,Low
C004315,0.0004093639285147129,0,Low
C003407,0.0004092694365430359,0,Low
C002028,0.00040917752630193627,0,Low
C003551,0.0004088871149443289,0,Low
C000150,0.0004087026309364506,0,Low
C001217,0.00040845212531448845,0,Low
C004347,0.00040756472794919687,0,Low
C000013,0.00040738926390828284,0,Low
C003792,0.0004071495634420152,0,Low
C003852,0.00040691347287148027,0,Low
C002057,0.0004055803999114869,0,Low
C003868,0.0004048922261737629,0,Low
C003766,0.00040117946959097997,0,Low
C004257,0.0004004349077283554,0,Low
C003310,0.00039969489842875026,0,Low
C002965,0.00039912746573677433,0,Low
C000758,0.00039904616312218396,0,Low
C004230,0.00039877784858841374,0,Low
C003734,0.0003986817869541741,0,Low
C004317,0.00039797527020846705,0,Low
C001365,0.0003978870453553044,0,Low
C001825,0.0003977009533118537,0,Low
C003874,0.00039764828037409776,0,Low
C004656,0.00039728056224867656,0,Low
C002189,0.00039727003062710835,0,Low
C001816,0.0003968763427859149,0,Low
C002628,0.0003966823597037761,0,Low
C001205,0.0003963464832819427,0,Low
C003076,0.00039575220462577875,0,Low
C002752,0.00039408973102805154,0,Low
C000906,0.00039399772950808983,0,Low
C002453,0.00039284119892049455,0,Low
C001581,0.0003916614368017133,0,Low
C001516,0.000391127022613708,0,Low
C001976,0.0003892564590213188,0,Low
C004510,0.00038732233223048976,0,Low
C000386,0.00038725931991191666,0,Low
C003193,0.0003860991777411763,0,Low
C000795,0.0003852607200152438,0,Low
C000023,0.00038502319287721216,0,Low
C000065,0.00038454712435928383,0,Low
C003657,0.0003844186545896039,0,Low
C000234,0.0003843444234301197,0,Low
C004913,0.00038421329100052636,0,Low
C002014,0.0003841802709177957,0,Low
C000158,0.0003835924038083679,0,Low
C003308,0.000383467362355378,0,Low
C000116,0.00038293001943640574,0,Low
C000568,0.00038170477454220865,0,Low
C000211,0.0003816683104125299,0,Low
C000894,0.00038044363601834753,0,Low
C003741,0.000377575876668863,0,Low
C004854,0.000375274649881387,0,Low
C004250,0.000375096969018366,0,Low
C004495,0.00037449419007458775,0,Low
C001456,0.0003730430840518979,0,Low
C002427,0.0003718181785242616,0,Low
C000489,0.0003687475597054724,0,Low
C002914,0.00036805059277637413,0,Low
C003545,0.0003679439223417821,0,Low
C002879,0.0003677506498522729,0,Low
C002500,0.0003675835381046442,0,Low
C001695,0.00036651088058312737,0,Low
C001331,0.00036617318451350335,0,Low
C000607,0.0003658253960706283,0,Low
C001301,0.00036554398546348357,0,Low
C000027,0.00036536305762198195,0,Low
C002303,0.0003634278512083214,0,Low
C000670,0.0003627531606502585,0,Low
C004790,0.00036231708908804534,0,Low
C001790,0.00036051017965954324,0,Low
C003433,0.0003594246245667087,0,Low
C001872,0.00035937651105089324,0,Low
C003070,0.0003579871485984853,0,Low
C004714,0.00035462793313339726,0,Low
C003597,0.0003543055575461671,0,Low
C001535,0.00035428587919611595,0,Low
C001038,0.0003537390239642591,0,Low
C002065,0.00035339616085759316,0,Low
C001370,0.0003529122377010489,0,Low
C003802,0.0003484534603507941,0,Low
C002167,0.00034646942888875027,0,Low
C001332,0.00034611237152788374,0,Low
C002043,0.00034573807390006755,0,Low
C002365,0.0003441065199844541,0,Low
C002993,0.0003402833009793321,0,Low
C001578,0.0003397141727282432,0,Low
C001267,0.00033954506509839045,0,Low
C002705,0.0003384585815096871,0,Low
C000550,0.00033745297860738926,0,Low
C003421,0.0003367979622296458,0,Low
C002004,0.00033577813417158634,0,Low
C004214,0.00033547066583387944,0,Low
C002409,0.00033530728040951865,0,Low
C001029,0.00033410602003945396,0,Low
C004334,0.00033385399537542396,0,Low
C001476,0.00033357052077183244,0,Low
C001505,0.000332435498438042,0,Low
C002770,0.0003322907517096981,0,Low
C001660,0.0003314649293236584,0,Low
C004620,0.0003311287746421853,0,Low
C000217,0.0003309394823986144,0,Low
C000941,0.00032922675554345794,0,Low
C001138,0.00032871739600122315,0,Low
C003445,0.0003285375347696522,0,Low
C001243,0.00032794825068199784,0,Low
C001898,0.0003275204281314437,0,Low
C004463,0.0003270604678109404,0,Low
C000473,0.00032672750502706023,0,Low
C004883,0.0003262245748707556,0,Low
C004155,0.0003257439447185336,0,Low
C002718,0.00032542234064941234,0,Low
C002977,0.00032450008142995986,0,Low
C001935,0.0003244473960589571,0,Low
C001901,0.0003223697163577394,0,Low
C001709,0.0003219759498966529,0,Low
C000655,0.00032154364543321553,0,Low
C003071,0.0003214969512836207,0,Low
C001454,0.0003206270507275868,0,Low
C003296,0.0003204391083660927,0,Low
C000300,0.00032036138963237033,0,Low
C002723,0.0003197065822779667,0,Low
C004436,0.00031935875982607765,0,Low
C000554,0.0003185160352102296,0,Low
C001362,0.0003184939502760506,0,Low
C000220,0.00031730269836124046,0,Low
C003978,0.0003165118688733882,0,Low
C004419,0.00031642153700247287,0,Low
C004178,0.00031619246236189527,0,Low
C001086,0.0003154131220590436,0,Low
C000688,0.00031501767563840705,0,Low
C001363,0.00031474210516223104,0,Low
C000770,0.00031456185228496145,0,Low
C001704,0.0003144518421361013,0,Low
C000224,0.00031422632389659484,0,Low
C001615,0.0003135385526458757,0,Low
C002290,0.00031349115071856317,0,Low
C001618,0.00031144074182060295,0,Low
C003599,0.0003110135058353432,0,Low
C003951,0.00031085570625028586,0,Low
C004312,0.00030927713709945424,0,Low
C002399,0.00030908787086889104,0,Low
C001398,0.000309048836214869,0,Low
C002135,0.0003087458391016072,0,Low
C002317,0.00030753140647438317,0,Low
C000701,0.00030690516984591923,0,Low
C001900,0.00030586152470462647,0,Low
C000808,0.0003053423999513002,0,Low
C001020,0.0003052877421972815,0,Low
C003144,0.00030516808567246053,0,Low
C000200,0.0003049831236362003,0,Low
C000434,0.0003045097744259616,0,Low
C000873,0.0003043060734811765,0,Low
C002185,0.0003029288265828284,0,Low
C002630,0.00030217664048938633,0,Low
C003371,0.0003021486425244091,0,Low
C004369,0.00030126400927654376,0,Low
C000530,0.00029865221310907666,0,Low
C001682,0.00029852702140753946,0,Low
C001059,0.00029808611955091743,0,Low
C004100,0.000297394041262343,0,Low
C000944,0.0002968776498261587,0,Low
C001664,0.0002967351359884993,0,Low
C004623,0.0002965965666242375,0,Low
C001862,0.00029612960625458414,0,Low
C003117,0.0002948010454574041,0,Low
C002790,0.0002931252800244218,0,Low
C002214,0.00029299424694802153,0,Low
C003249,0.00029255463077069494,0,Low
C001179,0.0002910191260358296,0,Low
C000404,0.0002902064901527533,0,Low
C003932,0.0002900983533382094,0,Low
C004533,0.000289561414349879,0,Low
C001517,0.0002892096236680123,0,Low
C000724,0.00028916083879127554,0,Low
C004217,0.00028684214750365197,0,Low
C003189,0.0002867196654612374,0,Low
C004820,0.00028666629685302283,0,Low
C001397,0.000285761538035691,0,Low
C002779,0.0002845501304629203,0,Low
C000196,0.00028441113651538286,0,Low
C004030,0.00028308637891299565,0,Low
C001190,0.0002829276375760629,0,Low
C002786,0.00028286867993931175,0,Low
C001430,0.0002828672841632976,0,Low
C000737,0.00028261699758503543,0,Low
C000026,0.0002818731461478283,0,Low
C001574,0.0002817089246551537,0,Low
C003255,0.00028170281376497304,0,Low
C000817,0.0002816973239321106,0,Low
C001196,0.0002812883778913502,0,Low
C000296,0.00028091186938024846,0,Low
C001372,0.0002804922873906028,0,Low
C003186,0.00028041180002547913,0,Low
C002679,0.00027949276346816873,0,Low
C003529,0.0002793884109053065,0,Low
C002700,0.00027812264385066154,0,Low
C000634,0.00027773230885675814,0,Low
C002606,0.00027768087662120606,0,Low
C000330,0.00027686002404139477,0,Low
C000988,0.0002767897333365937,0,Low
C000302,0.00027675841835332984,0,Low
C002888,0.0002752567580004778,0,Low
C003704,0.0002749784035504161,0,Low
C002017,0.000274088463576585,0,Low
C004783,0.0002736637173124936,0,Low
C004522,0.0002732845162372413,0,Low
C000253,0.00027320731940289896,0,Low
C001594,0.00027270298804707026,0,Low
C000729,0.0002722136884818754,0,Low
C000790,0.0002705864371977932,0,Low
C004630,0.00027021358040767575,0,Low
C002984,0.0002700296661322157,0,Low
C000456,0.00026937594739322976,0,Low
C003564,0.0002690451544802148,0,Low
C001698,0.00026869788893124603,0,Low
C003295,0.00026827402604519084,0,Low
C004169,0.00026799449871202276,0,Low
C004983,0.00026765650254221635,0,Low
C003085,0.00026758778320089065,0,Low
C000517,0.0002668552852932136,0,Low
C003938,0.0002667824094539992,0,Low
C001172,0.0002663309249154465,0,Low
C000105,0.00026592024232943506,0,Low
C004239,0.00026586889570748436,0,Low
C001423,0.0002651997766150779,0,Low
C000510,0.00026494131760115,0,Low
C004745,0.00026424427255228723,0,Low
C003718,0.0002641630173077221,0,Low
C004190,0.00026383466364810566,0,Low
C003183,0.0002636791309251172,0,Low
C004796,0.00026290251150410006,0,Low
C001378,0.00026265262096943775,0,Low
C001865,0.00026067826976814773,0,Low
C004462,0.00026059070971541756,0,Low
C004799,0.00025958215767170177,0,Low
C003120,0.00025937055834676463,0,Low
C003124,0.00025916889084852694,0,Low
C003075,0.00025777557389083315,0,Low
C003196,0.00025634774103927137,0,Low
C004404,0.00025558295610453237,0,Low
C001683,0.0002543864935674146,0,Low
C001545,0.0002540381514202718,0,Low
C001836,0.00025399999255524896,0,Low
C001708,0.00025388718482620816,0,Low
C003890,0.0002532038671670725,0,Low
C001291,0.0002531319550515351,0,Low
C004471,0.000252463284092368,0,Low
C000112,0.0002519026777954348,0,Low
C002400,0.00025183345999790167,0,Low
C003410,0.0002513256737172538,0,Low
C001550,0.0002512405181925207,0,Low
C004998,0.0002506101190922575,0,Low
C004509,0.0002504704908085182,0,Low
C002175,0.0002503605084529874,0,Low
C002295,0.0002500472224650229,0,Low
C003162,0.00024979734120488505,0,Low
C004055,0.000249639505114817,0,Low
C002463,0.0002495178868301096,0,Low
C002108,0.00024926975365498086,0,Low
C002465,0.00024876377582192384,0,Low
C001433,0.000248607196463113,0,Low
C002762,0.00024802343171848994,0,Low
C004851,0.0002477927222758625,0,Low
C001358,0.00024743960561314173,0,Low
C001538,0.00024735370828649213,0,Low
C001572,0.00024693699810321093,0,Low
C004361,0.00024660498030873256,0,Low
C002095,0.0002464665741974845,0,Low
C001973,0.00024415317365906157,0,Low
C004216,0.0002438146915614299,0,Low
C003116,0.0002436084104036107,0,Low
C003450,0.00024345265987140384,0,Low
C004519,0.00024140698305815948,0,Low
C003950,0.00024121323768718232,0,Low
C001002,0.0002406549441642816,0,Low
C001091,0.0002404366376017015,0,Low
C000117,0.00024040691677484365,0,Low
C004816,0.00024034410972752432,0,Low
C003335,0.00024016573917240062,0,Low
C000624,0.00023979306242131193,0,Low
C002208,0.00023906799502419,0,Low
C002220,0.00023880120851231074,0,Low
C001889,0.00023871043496617614,0,Low
C000890,0.00023850352278596444,0,Low
C002154,0.00023805015380294397,0,Low
C003623,0.0002372502369102206,0,Low
C003796,0.0002371951634295516,0,Low
C003538,0.0002371228879166799,0,Low
C003749,0.0002368912514763019,0,Low
C003370,0.00023671374155598575,0,Low
C000439,0.0002366927719192515,0,Low
C004301,0.00023659886609014036,0,Low
C003499,0.00023649907580209503,0,Low
C004340,0.00023631227048246336,0,Low
C002307,0.0002357118251083288,0,Low
C000678,0.00023564837753863564,0,Low
C004108,0.00023510300361528582,0,Low
C003777,0.00023505979148022226,0,Low
C000715,0.0002349504486316853,0,Low
C001840,0.00023494784026486544,0,Low
C000384,0.00023474012292463018,0,Low
C000514,0.00023344529687258303,0,Low
C003337,0.00023336452568807799,0,Low
C000801,0.00023304620555036435,0,Low
C001088,0.00023258496421383042,0,Low
C000208,0.00023247903695559457,0,Low
C000232,0.00023221301454572456,0,Low
C000467,0.00023175796258918428,0,Low
C001981,0.00023123269385723368,0,Low
C003003,0.00023106349074440938,0,Low
C004212,0.00023088734113584617,0,Low
C003843,0.00023069278530644415,0,Low
C004032,0.00023016010222304213,0,Low
C001610,0.00022993770740251007,0,Low
C000768,0.00022937952542332186,0,Low
C002245,0.00022930468480523175,0,Low
C002404,0.00022854922839825082,0,Low
C003170,0.00022842865961902978,0,Low
C000849,0.0002281813713269375,0,Low
C004033,0.00022815425232326325,0,Low
C002429,0.00022781164772871847,0,Low
C003463,0.0002274138051401247,0,Low
C001677,0.0002273767627912295,0,Low
C002867,0.00022714057439838598,0,Low
C002998,0.0002268437398249088,0,Low
C000462,0.00022606501249271618,0,Low
C002582,0.00022595032722055216,0,Low
C004126,0.00022550679768228293,0,Low
C004042,0.00022463706321926722,0,Low
C004935,0.00022451037392795005,0,Low
C003845,0.00022423694021942526,0,Low
C001287,0.0002242108084252853,0,Low
C002971,0.00022369512660512056,0,Low
C004612,0.00022356243366190262,0,Low
C000410,0.00022332920361320505,0,Low
C000088,0.0002231455497710377,0,Low
C001596,0.0002220598703402083,0,Low
C003829,0.0002213597495695112,0,Low
C001812,0.00022092806169906788,0,Low
C003240,0.00022082086204795208,0,Low
C003557,0.00022072053485934867,0,Low
C001435,0.00022033263007994037,0,Low
C004894,0.00022022128530021349,0,Low
C003610,0.00021981104308042035,0,Low
C004375,0.00021951869623148274,0,Low
C002815,0.0002190558856398593,0,Low
C002074,0.00021777845058568317,0,Low
C002216,0.00021744645140813124,0,Low
C004611,0.0002170288985750341,0,Low
C000444,0.00021693773826794656,0,Low
C000446,0.00021670700800431288,0,Low
C002101,0.00021527162004059933,0,Low
C000839,0.00021518863199983048,0,Low
C000635,0.00021478816737666715,0,Low
C000455,0.0002146603828082826,0,Low
C003920,0.0002145117123988998,0,Low
C003819,0.00021450689355368297,0,Low
C001639,0.00021364848841651544,0,Low
C001062,0.00021350985160293527,0,Low
C003368,0.00021336919067080424,0,Low
C001786,0.00021307907195794494,0,Low
C002499,0.00021229727863894703,0,Low
C004071,0.000211517097177948,0,Low
C001116,0.00021144042522168823,0,Low
C003939,0.00020979127267822524,0,Low
C002838,0.00020953692745130312,0,Low
C004892,0.0002095156195534785,0,Low
C004853,0.00020928278353287598,0,Low
C002157,0.00020927917895845609,0,Low
C000647,0.00020884085192521132,0,Low
C003344,0.00020879531664726858,0,Low
C004849,0.0002087949094136941,0,Low
C000495,0.00020812026705963066,0,Low
C000484,0.00020719954218163475,0,Low
C002391,0.000206614920145196,0,Low
C001222,0.00020649033906686254,0,Low
C000851,0.00020647523205423175,0,Low
C003469,0.0002060005162673279,0,Low
C003889,0.0002059090855765534,0,Low
C003767,0.00020558723102949287,0,Low
C000157,0.0002055171072804227,0,Low
C000638,0.000204707687072985,0,Low
C003929,0.0002042488306075009,0,Low
C002594,0.00020414623914088583,0,Low
C003257,0.0002040498380869355,0,Low
C001471,0.00020358194308241366,0,Low
C004209,0.00020353488059482612,0,Low
C004567,0.00020330321418287356,0,Low
C000641,0.00020257469095858935,0,Low
C000474,0.00020253164789007844,0,Low
C003576,0.00020187960146674042,0,Low
C004457,0.0002017288380899304,0,Low
C001262,0.000201549445206245,0,Low
C002944,0.0002012776910688834,0,Low
C004045,0.00020088914014770585,0,Low
C003509,0.0002008516029920731,0,Low
C001279,0.00020076556726652013,0,Low
C002046,0.00020068057514997052,0,Low
C000126,0.0002000378492386838,0,Low
C001416,0.0001995964342108925,0,Low
C000802,0.00019956151106756173,0,Low
C002876,0.0001995072312782711,0,Low
C003400,0.0001995009808150051,0,Low
C001394,0.00019920088206629256,0,Low
C004538,0.00019897948141189695,0,Low
C000933,0.00019802997243167057,0,Low
C000727,0.00019772028743136042,0,Low
C003692,0.00019735360633748317,0,Low
C000452,0.0001973530787708734,0,Low
C002578,0.0001972310589519376,0,Low
C000686,0.00019668592971062578,0,Low
C002104,0.00019640209455529657,0,Low
C000573,0.00019594176637990852,0,Low
C003425,0.000195583677542261,0,Low
C004900,0.0001951246837192586,0,Low
C000782,0.00019510586641416223,0,Low
C001355,0.00019455673383142068,0,Low
C000008,0.00019404268859729565,0,Low
C004101,0.00019377263359034863,0,Low
C003559,0.00019343116440717896,0,Low
C004460,0.00019264113055369526,0,Low
C003035,0.00019251128860120416,0,Low
C003801,0.00019154822354914994,0,Low
C003644,0.0001910965157738536,0,Low
C000216,0.00019069540862111855,0,Low
C003612,0.0001899748340330286,0,Low
C000057,0.00018994518771249243,0,Low
C004076,0.0001897259091020809,0,Low
C004576,0.00018962401153570381,0,Low
C003412,0.00018952115320038999,0,Low
C001675,0.0001893048740547357,0,Low
C004060,0.00018929775342757966,0,Low
C001835,0.00018921417727877995,0,Low
C003587,0.0001890037793696771,0,Low
C004437,0.00018863314642606708,0,Low
C001104,0.00018862606489176197,0,Low
C000333,0.00018847880641850438,0,Low
C004501,0.0001881803971521477,0,Low
C002872,0.0001880871122584276,0,Low
C003974,0.0001879518971966704,0,Low
C002236,0.00018772124109179544,0,Low
C004516,0.00018753881167729353,0,Low
C002311,0.00018709879492219108,0,Low
C002478,0.00018685519887512512,0,Low
C002226,0.00018677627676250204,0,Low
C003161,0.0001865595019228179,0,Low
C003880,0.00018654904134008784,0,Low
C003181,0.0001865220028081627,0,Low
C004840,0.00018630687128361645,0,Low
C003110,0.00018578744277669525,0,Low
C003202,0.00018572009555204116,0,Low
C001245,0.0001852889126530483,0,Low
C003746,0.00018527594635213095,0,Low
C000382,0.00018506425911759712,0,Low
C002297,0.00018483367013732313,0,Low
C004232,0.00018482381176538948,0,Low
C003639,0.0001843751129379054,0,Low
C001474,0.00018381386098531997,0,Low
C001314,0.00018377969056012941,0,Low
C002658,0.00018361757974865456,0,Low
C002158,0.00018352897397741288,0,Low
C002717,0.00018325949859521832,0,Low
C000036,0.00018316774216274012,0,Low
C002366,0.00018307356239160048,0,Low
C001327,0.00018297738183056678,0,Low
C004953,0.00018293116370691665,0,Low
C001201,0.0001826338526036997,0,Low
C002982,0.00018262522336929404,0,Low
C002985,0.00018251418144064817,0,Low
C004256,0.0001821747851651497,0,Low
C002113,0.00018132990344572978,0,Low
C000269,0.00018072437795674695,0,Low
C004332,0.00018029869579753915,0,Low
C001791,0.00018024961106521837,0,Low
C000994,0.00017994540818322638,0,Low
C000045,0.00017914974141070304,0,Low
C000491,0.00017906380049855655,0,Low
C003342,0.00017868950042733303,0,Low
C001173,0.00017829324310830353,0,Low
C003817,0.00017817313343613964,0,Low
C003126,0.00017754155526694877,0,Low
C002363,0.0001771561506443521,0,Low
C003769,0.00017686816769123465,0,Low
C001107,0.000176856112450647,0,Low
C001325,0.00017676971011286506,0,Low
C004997,0.00017649410332613874,0,Low
C003687,0.00017621636456923294,0,Low
C003698,0.0001759116327409286,0,Low
C003768,0.0001756535479985653,0,Low
C001463,0.00017500773274109962,0,Low
C002868,0.00017461476012504526,0,Low
C002228,0.00017457337717147946,0,Low
